Short Gene name,logFC,logCPM,PValue
DDX21,-0.60641615,3.084678958,0.624671435
LIPG,-0.167193171,4.351281458,0.837212974
RLIM,0.180608265,5.083266283,0.997490246
VPS28,-0.33305688,3.631644875,0.788260444
SNRPD1,-0.170536242,3.864568911,0.855539126
MBOAT2,-0.065650667,4.370717793,0.857519624
HMGN3,0.948894539,4.136265693,0.649989618
NSL1,0.083255431,5.372562709,1
PELO,0.245161092,3.545494308,1
SLTM,0.760292233,3.185328292,0.903467227
PRRX2,0.151816416,3.206255603,1
COX15,0.498787456,4.680730337,0.816475609
EBP,-0.524848538,4.610573646,0.458805756
NSUN2,0.52747267,4.828286911,0.816698376
PALLD,8.878073236,5.688849984,1
MYO18A,1.651377057,5.217268998,0.844745646
PRRC2B,1.202543545,3.340493643,1
FN3K,0.479368205,3.591453677,0.948503436
NDFIP2,-0.250241694,4.201197675,0.783807857
SSBP4,-0.381754984,3.528631602,0.812818833
KBTBD11,0.381247095,7.412213135,0.826735054
RPL10,1.148382289,3.522362545,0.683475378
PNO1,1.401643547,4.673139373,0.616182924
CWF19L1,-0.074237693,3.877890745,0.853508508
NUDT3,-0.173306001,3.751078317,0.762159645
RPL27,0.357106521,3.856453267,1
WNK2,0.273004611,3.690375409,1
JPH4,0.03932761,3.23896021,1
ASAP1,0.042309525,4.437443227,1
CCDC28B,-1.258199531,3.380597087,0.261170593
AKIRIN2,-0.096489428,3.743000532,0.822328846
NUDT2,0.096648197,9.424877468,1
RNF115,0.108088313,7.3410013,1
SNORD116-1,-0.288399571,4.94560871,0.673722057
RPL13A,0.916658456,3.509481207,0.916740021
ARL10,-0.132563577,4.185439233,0.946167439
TRAPPC2,-0.017107983,3.14648289,1
PPFIA1,-0.237937929,9.270751431,0.26213619
SMARCAD1,2.551741178,4.101643092,0.163774806
TSR2,-0.050844049,4.540409055,0.85447098
SMS,-0.139652589,3.517011575,0.893714681
RHPN1,0.6101989,5.036705735,0.736881601
UBALD2,0.850727911,5.324035668,0.542065773
ATXN3,-0.34164775,3.132512863,0.755162815
SLC4A8,-0.773009147,4.09188803,0.369337642
LGR4,-0.065280759,5.599848527,0.833141787
PRKCSH,0.939750999,3.278784821,0.899641513
HIATL2,0.742230082,3.164759086,0.882406783
ZKSCAN8,0.059533825,4.273359026,1
LSM3,-0.184641529,3.349636546,0.915261048
LSM14B,0.356146493,4.498497769,0.872802518
MMP24-AS1,0.208432695,3.96348157,1
TXNDC5,1.071870369,5.245529726,0.34314516
NNMT,0.319696138,4.102955857,1
PTGES,-0.062253286,4.874192242,0.868803755
PRPF4B,0.104077203,3.244161025,1
ZNF362,1.532207718,3.236011835,1
PAK1IP1,0.403899581,8.316111326,0.771927765
CASKIN1,-0.211765364,4.428976198,0.746098699
PABPC1,-0.084432814,4.4059051,0.863030397
KIAA0753,-0.589560802,3.952176979,0.378388552
SNORD17,-0.301465633,5.348406727,0.590561318
MAPRE3,5.707259296,3.260901101,1
ZNF423,-0.075139631,4.711177438,0.833927176
FSD1,0.360659337,4.097773689,0.959515004
WBP5,-0.195484569,3.72688094,0.830889136
PIK3R3,-0.544407728,4.12814445,0.493332268
ACBD7,0.377719019,4.898756579,0.86343003
SFPQ,-0.136958829,4.577015103,0.821545494
LHFPL4,0.134505524,4.485071951,1
ZSWIM6,0.411028078,5.005342824,0.829694244
STAG1,-0.125832008,4.393192604,0.74754941
CSNK1D,0.391087494,4.176487862,0.912214849
GNG4,0.089111879,4.839631563,1
BCL7A,0.048846256,4.531844768,1
SPTBN2,0.201017493,9.756492104,1
THRA,1.348102464,5.505771809,0.473023574
TBC1D24,-0.2321921,4.411042168,0.672940634
MIR4787,0.415108223,4.163787202,0.899283282
EI24,-0.474073625,4.278752823,0.473384377
ENAH,0.084242085,4.218463695,1
GMNN,-0.093385483,5.021556494,0.817465799
PSPH,1.055834457,5.875430519,0.490811579
ADRBK1,0.364424984,11.45737877,0.728244533
SNORD121B,0.394286062,3.493640028,0.877222162
TGFB1,1.434438049,3.14033555,0.831375282
EIF3B,-0.437735049,3.201360504,0.878410495
SNORD82,-0.189943838,4.012039248,0.868768792
CDK4,7.874195715,6.572222996,1
LOC646762,-0.05742117,4.996719085,0.904514066
SNORD58A,0.111376335,3.85978285,1
HNRNPH2,-0.124439525,3.961315955,0.967885392
SNORD114-14,1.112180545,3.647660039,0.751439062
RPL38,-0.365484927,6.22915371,0.520142686
SERPINE1,-0.102177598,4.324098354,0.831084845
SLC30A6,0.437157023,5.474655664,0.733624414
ASCC1,-0.423649256,4.139674121,0.621641431
BRMS1L,-0.255073993,3.541975462,0.830900638
ITGA7,-0.234630751,5.452035924,0.663159019
BTBD6,-0.123185296,4.376954962,0.873432709
IK,-0.22661336,4.102889293,0.722253051
MYO10,-0.351903041,4.083923456,0.712049516
ATP6V0E2,-0.053011929,5.055006985,0.848702433
PDPR,-0.57393409,4.266527434,0.563894727
MAST2,0.088317158,10.94852958,0.947829008
MALAT1,-0.026096741,3.383050426,0.895632067
CERS6,-0.34495513,3.914366533,0.756182895
ULK1,1.072817263,4.028529759,0.817399476
SNORD22,1.105153639,11.46126545,0.314513865
FAM127B,0.095401327,4.255887187,1
CDC23,1.333931266,3.180103678,0.5906661
KLHL23,-0.132144097,3.658585057,1
TMEM126A,-0.293737915,3.539435606,0.865854288
PTOV1-AS2,0.370654569,3.218024377,0.969000653
SKIV2L2,0.316885676,3.667073526,1
SNX5,0.130880567,5.023577001,1
INTU,0.976312118,3.757908952,0.739226058
NFYA,-0.557471913,3.10628976,0.734608322
MYEOV2,-0.364301352,3.548255556,0.661546432
FEZ2,-0.506286089,4.284945685,0.402482333
XXYLT1,-1.193657168,4.470022237,0.05820903
TMEM258,0.289267823,5.741063238,0.866192761
MAP3K10,-1.003345211,3.941130322,0.226515945
PEG10,0.628202155,4.548870173,0.663011669
SEC23A,-0.672416045,8.619988959,0.20475026
UTP3,1.517129522,3.293951386,1
NBEA,0.450296737,6.159697539,1
KLHL36,-0.26192783,3.632995618,0.764754215
EZR,0.300127919,4.101478523,1
SOX2,0.817869649,3.743835365,0.836184731
SNRPE,0.283630716,3.504767764,0.947809893
DUSP8,-0.042299838,4.171538141,0.859308153
ALDH1B1,-0.192331458,3.176518886,0.786232015
UGGT2,-0.477652763,7.581863057,0.450976772
FGD4,0.054005015,3.122238317,1
PTK2,0.38368053,3.128524755,1
DUSP26,-0.546265958,4.479865009,0.449718454
C10orf76,-0.372306429,3.594973401,0.55954961
ADAMTS18,-0.09435627,3.610534504,0.920099208
GLRX,0.58995413,6.458094537,0.76086035
ARMC7,1.677859091,3.922965451,0.667915557
SCAMP3,0.215523158,5.569011483,1
PRR13,-0.079314079,5.646404353,0.823602148
MFAP1,0.075860024,5.080453246,1
EXTL3,-1.001883208,3.672804946,0.309348839
DISP2,0.165913609,3.550221109,1
SPTBN1,0.431742999,3.256546687,1
SLBP,0.047866173,6.141846864,1
CHAF1A,0.403594091,3.449661662,1
FZD2,-0.81940722,3.09546066,0.489519781
MED14,-0.141468624,3.92840879,0.888101873
CEP41,0.810891877,5.930590885,0.526569698
BTF3,-0.637385978,4.530341413,0.358056681
PIP4K2B,-0.429445115,4.685979267,0.464922277
LRFN4,0.47551858,4.954700946,0.809473728
PHGDH,-0.214809965,4.565410249,0.691321517
KIF2A,0.499655919,4.524479112,0.837820022
AGAP2,-0.088024573,4.549946604,0.9331014
HIST2H2BE,-0.585136203,4.187848593,0.437013624
UBAP2L,-0.235294437,4.648275077,0.633837903
TNFRSF25,-0.190727636,5.381957218,0.704346995
TIGD2,0.277064032,3.289999313,1
ACVR1,-0.110087311,4.031767726,0.92529004
MGAT5,-0.080689904,4.265538674,0.824041951
SFXN4,-0.108098661,3.354581515,1
PDLIM2,-0.732806337,3.094228848,0.462857713
SLMO2,0.010932017,3.36919607,0.99813967
FAM35A,0.721292634,5.487290162,0.628491533
RSBN1,-0.395909205,3.580756046,0.663117329
CPSF7,0.268605568,3.56347967,1
TSNAX,0.036255022,3.732262118,0.962685925
HMOX1,0.238040678,9.922559464,1
CPEB4,-0.015971609,5.040711119,1
PARK7,0.444798688,3.183632153,1
DBI,-0.09012717,4.781774604,0.840648702
KIAA0895L,-1.704496244,2.946862674,0.072669611
TXNDC15,0.491308195,3.525957703,0.996263298
SLC7A11,0.346896431,4.777936474,0.920030546
NUDCD1,-0.552664424,6.596329518,0.315142935
LRRC37BP1,-0.357470441,4.243231599,0.631694918
7-Sep,-0.566547174,4.787138258,0.33848704
TMEM214,0.015651666,4.615189646,0.884403038
TBC1D1,-0.004084466,4.439317197,1
DPM1,0.773610051,3.658271931,0.735043481
GPR37,-0.427884284,5.370812437,0.452799429
POLR3F,1.577947104,3.984769007,0.637904241
A1BG,-0.446397343,5.364615201,0.444058434
RFNG,0.635181827,3.79440068,1
RPN2,0.465208245,3.645502121,0.88167608
TRMT12,-0.18199748,3.59080661,0.805290468
RPAP2,-0.275560566,5.008181461,0.697808689
ESF1,-0.215096597,3.193603283,0.930472471
TIMP2,0.759012404,11.36019528,0.501956865
MTURN,-0.40241433,3.589948432,0.673298897
WWC3,-0.44321521,4.397922322,0.533837072
XPR1,-0.050846415,3.909766109,1
PPP1R3F,0.525295873,4.744069985,0.741975722
PTPN11,0.175254261,3.123104535,1
RNF187,1.144591315,3.070859421,0.930895887
RUFY3,-0.489368629,4.694732379,0.450332918
ARL2BP,0.065345048,6.276478932,1
HMCES,-0.219513157,4.148542337,0.855040536
TIGD5,-0.552949596,4.9075506,0.396433183
KIAA1549L,-0.019023176,5.809534026,0.899829556
SMIM7,-0.507249211,4.081885861,0.564269686
SV2A,-0.212827846,4.867428584,0.685331028
SMIM8,0.102641339,4.0285126,1
EIF4A3,0.07677796,3.230303552,1
DDOST,-0.654311817,4.214185604,0.385034062
MGMT,0.180451636,3.885248175,1
EGFR,0.0017455,4.58718184,1
TOMM20,0.512456739,4.750715322,0.804551826
DIP2C,0.646703267,5.226490445,0.673454577
ELFN1,0.364024444,3.745134952,1
LSM6,-0.194524073,3.077027588,1
PLEKHG2,-0.254996464,3.791512018,0.743890709
STK32C,-0.405814974,3.654770106,0.647773195
TBL2,-0.34454578,3.120977212,0.734782883
ACAD11,0.799328397,4.680905076,0.546685139
TSPYL2,-0.353872918,3.810588179,0.741981031
TXNDC12,0.792379348,3.786337363,0.772253961
ATP5A1,-0.781016616,5.176915896,0.404126144
MIR4435-1HG,0.390252484,5.196376197,1
BRIX1,-0.316855438,4.862162676,0.666897498
FZR1,0.098692615,6.052934311,1
CCDC127,0.364906597,7.773602986,0.749983962
ASPHD2,0.03615806,3.608915145,1
KDSR,0.362605249,3.53244985,1
DNAJC6,-0.267910426,3.146504651,0.712640075
DNAJC18,-0.129238872,3.139882445,1
SIAH2,0.487327613,6.191776649,0.80432489
TRIM25,-0.534703161,3.879413762,0.425335396
PRPF39,-0.241755095,3.576713272,0.822864562
MTMR1,0.770782984,6.257850003,0.574543428
NAA10,0.795179974,3.526222457,0.643249783
RPL34,-0.134353254,4.056224185,0.851214853
UCKL1,-0.110902358,3.05625544,1
ADCYAP1R1,0.67674121,3.619244192,0.871049822
TMEM43,-0.181570442,4.335374552,0.815285464
UBA5,-0.002125815,4.150861695,1
AKAP6,-0.681044999,3.687424542,0.452337612
CDC5L,0.480180368,3.51037991,0.8328257
RPS27L,-0.09425522,3.227550133,1
ARHGEF19,0.333177479,5.621557633,0.889670451
CDC42EP3,0.282107757,3.720376731,0.991821211
RTFDC1,0.00801793,3.862723864,1
PPME1,-0.132442741,3.84067196,0.857995468
P4HA2,0.014149537,5.991775889,1
SEPW1,-0.119126842,3.817293868,1
CDK10,1.085861698,4.053602863,0.669389517
CITED4,0.451022402,5.753389043,0.805358632
BAD,0.282986734,3.620164999,1
DACH1,-0.171179464,4.125917668,0.822322884
PPP1R12C,0.539632026,11.89467073,0.583060627
ERCC2,-0.058557464,3.990522527,1
ZEB2,0.093732307,3.263150087,1
SLC22A17,0.405986443,11.11506846,0.697896274
RPL18,0.934971391,5.808712732,0.670341053
TOMM40L,0.328510169,4.384229536,0.875918269
GLA,-0.356650487,3.579442059,0.674501185
C16orf70,0.408985014,11.1957593,0.623047045
TRAF3,-1.046285345,3.489861802,0.319464424
IPP,-0.682490789,3.197914841,0.545781017
DNAJB9,0.445687046,3.937181612,0.858010179
FAM43A,-0.180596463,4.844926391,0.795983568
SRD5A1,0.959405551,4.5658846,0.470635396
ADNP2,0.511654872,3.611166383,0.858426812
NAP1L1,1.113831719,4.465287158,0.51817508
CYB561D2,0.838490903,6.050091504,0.539190114
NUFIP1,0.347742699,6.837806709,0.82496499
RPF1,0.751124127,4.860773448,0.606934171
SIRPA,0.069795755,3.70733773,1
C9orf156,0.338540354,4.282588276,0.981927441
ELL,0.50502899,3.526814402,0.743860258
GNAS,-0.274765407,5.985112822,0.620949886
HNRNPF,0.38235455,4.957623892,0.864224404
MIR7-3HG,0.102770518,4.621628208,1
RPS6KA2,0.675951094,6.452905143,0.618028103
SLC9A3R2,-0.130593851,3.925672652,0.916103687
NPIPB5,0.163217432,3.213821039,1
MLEC,-0.333078334,3.549442869,0.597984615
PEX3,-0.312487226,3.338839929,0.814421425
KIAA0020,-0.499757492,5.187962521,0.473417923
MIIP,0.078399654,5.423178306,1
CUL1,-0.266176697,3.386711196,0.735767529
TPR,0.70654118,3.231868367,1
CLPB,4.516389019,3.29911017,1
FZD3,-0.139793135,3.156456481,0.956754355
SEZ6L2,0.882097136,4.634061958,0.622061997
SLC33A1,0.573583109,11.42745906,0.833377374
JPH3,0.594472019,3.915477824,0.987991688
CTC-338M12.4,0.209846562,3.396285468,1
RABGGTB,0.20807508,6.694516651,0.923510184
PDP1,-0.868047932,3.196554227,0.409388278
HTATSF1,-0.173172122,3.723424836,1
ANKZF1,0.605172035,3.283757359,1
PVT1,-0.020104123,3.112286913,1
STX17,7.590914573,6.830747236,0.696947659
RADIL,0.456690865,6.569250543,0.673398425
MRPS9,0.562434124,3.213480792,1
KLHL5,0.68623879,3.307560133,0.714179557
TUBB4B,0.040199313,3.49746267,1
CHSY3,0.486760593,6.521815406,0.672494017
NEUROD1,-0.033228765,3.536324772,1
SUPT4H1,-0.335580145,5.521779312,0.609225949
RPS16,-0.396968384,3.500912601,0.598057117
SLC30A5,0.097712159,3.394531098,1
DHX40,-0.122279089,5.983544779,0.79840479
STX5,0.200981183,3.393386432,1
DLG5,-0.096625158,4.979279934,0.842020672
NME2,-0.21367054,3.314594945,0.790805678
KPTN,2.327063248,7.111002738,0.623923991
NDUFA9,-0.302388386,3.837507983,0.663335962
MON1B,0.241445098,4.995267796,0.995972076
NPR2,0.386004011,9.73359931,1
UBA3,-0.339694276,4.267759291,0.604474706
PDXP,-0.17323095,4.293035731,0.898810502
SUGP2,-0.060608477,4.594583029,0.859257558
ADH5,-0.062295907,4.909562284,0.878803518
SCAF11,0.878556793,3.516261794,0.707941642
DHX33,-0.166992901,3.249807819,1
EZH1,0.587412394,4.040786203,0.708133792
PACS1,1.318756628,4.198487443,0.673153748
MEGF6,-0.248691472,4.342550313,0.76727685
SNORD97,-0.039981865,4.406780868,0.915214944
FANCI,0.278142048,3.408187346,1
RNF2,0.740029117,5.454727095,0.642957517
SPTAN1,0.196747738,5.557139748,0.978609715
CCZ1,0.261235128,5.217058241,0.970845806
ZNF776,0.142374744,3.752337291,1
USP36,0.70454827,3.533104078,0.904816041
SESTD1,0.22082792,5.23132736,1
HLTF,-0.668031405,3.413845676,0.426093878
PPAPDC1A,0.030722678,4.688822599,0.917557394
RBM26,0.24551595,3.897325577,1
MIA3,0.327973976,4.527468545,0.805417621
STON1,-0.319719814,3.163499211,0.711824326
MAK16,-0.121797964,5.329816,0.799861584
SMU1,-0.005602728,5.175145325,0.911058292
SRSF2,-0.304819372,5.213197004,0.621977848
GAS7,-0.028265885,4.338839846,0.884736588
ZZEF1,-0.028163622,3.196028703,1
UGDH,0.057662498,7.788499945,1
ASIC1,0.988856042,13.70578764,0.526495765
TXNRD1,-0.075765047,4.300179069,0.946957758
SLK,0.057434208,4.311264495,1
IRS4,0.63221051,5.276565879,0.772708475
TM9SF3,0.341228027,4.32142663,0.916819908
STX1B,2.299153876,5.503520872,0.808130342
MIR9-1,0.281231754,3.992982704,0.90461979
CC2D1B,2.29540273,5.01309538,0.158838809
ZNF516,0.252556808,3.390543753,1
CAP2,1.005387898,6.809842298,0.422954353
MMP15,0.75088086,4.439943331,0.684210059
PSMG2,-0.663771752,4.401939836,0.528770342
MCMBP,-0.11465392,3.380398822,0.895131554
CYB5R4,0.573725547,6.73812666,0.588148802
CAPN5,0.496215408,4.144901049,0.885676263
ATG4A,0.146587783,5.040040527,1
ZNF256,0.060243178,4.591670002,1
TNC,-0.555522362,3.157985662,0.524555859
YARS2,0.120523675,3.882490286,1
UBE2Q2L,-0.002054254,4.352117836,1
CMIP,-0.054378107,3.906839254,1
DIAPH2,0.100172977,6.357861033,1
RYK,1.1067849,5.609656879,0.577844428
BET1,-0.033146286,4.549390097,0.888827946
THAP8,0.831833975,4.792995486,0.552743921
LNX2,-0.043815936,3.842162568,0.861115802
AIMP2,0.471223701,3.485348928,0.944450692
MAX,0.064566793,3.777894487,1
PHC1,-0.337683599,5.263190991,0.564053093
CECR6,0.490672537,3.686672339,0.856218541
CRYZL1,0.965256797,3.159843491,0.938542931
C19orf10,-0.723847686,3.163191779,0.502336737
MAP3K3,0.068578138,3.651210452,1
PDIA4,-0.301682295,4.811283748,0.599113524
GABBR2,0.695445147,4.053689945,0.712155388
TRIP11,-0.176955467,3.488131613,1
RPLP1,0.459745649,5.719983271,0.755953123
HIST1H4H,0.803804792,5.084015445,0.627148639
ATP6V1H,-0.191593435,4.684860212,0.749950175
TDRD3,-0.163911332,4.381769246,0.840930558
DCBLD2,0.158203989,3.442676558,1
PLCG2,0.85450748,5.373775709,0.475884984
MYO5A,-0.290467271,4.112946923,0.636513907
NUDT11,0.099021972,4.054998532,1
GRIK3,-0.549502061,3.469460077,0.473821382
KIF21A,0.106867091,4.191342476,1
TSPAN15,-0.175603827,3.965862731,0.718501078
MIR4654,0.806076315,3.092303514,0.760361692
HSPB1,4.004091625,3.301640442,0.573270308
SNORD36B,-0.069989376,4.791987844,0.89742849
RAB11FIP2,0.099638043,5.46078394,1
SEC22B,0.045019835,3.910711005,1
ELOVL5,-0.090319183,3.769792515,0.896744987
NARFL,-0.260808512,4.817090327,0.657954543
MTIF2,-0.04441011,4.793836211,0.953160897
REXO2,0.200648194,4.249508008,1
ACAP3,0.099650545,3.978718337,0.867099875
MIR1260B,-0.539063409,3.452509759,0.572320087
KIFC2,0.584123106,3.067242262,0.90025314
MRPS33,0.820116268,4.642964938,0.921866061
BECN1,0.884854546,3.578557201,0.894671975
VPS53,-0.25508156,3.313771536,0.737938787
NOL8,0.543082636,3.832804839,1
DICER1-AS1,-0.284381322,3.890022266,0.676000154
INSIG1,0.166163161,3.798757691,1
NMNAT2,-0.144233881,3.444177167,0.847669498
CHRNB2,0.027602016,5.326905425,1
SNORA8,2.35791953,4.440946932,0.756258269
CUEDC2,0.553971035,5.504152993,0.674922573
TAX1BP3,-0.382625114,4.126087482,0.599456203
DDT,0.338263893,5.095413774,0.865048122
SYNGR3,-0.301718885,6.663149922,0.581566863
RPL7A,0.98655995,4.099714126,0.634640545
LOC550643,0.124839969,7.825832758,1
MRPL12,1.346989542,2.988582072,0.860024692
MAGED4,0.037010047,5.104527484,1
EIF2AK2,-0.306491059,4.742267398,0.586899726
PLA2G6,-0.153786269,4.662397868,0.763591513
RAB1A,-0.125022674,4.576738228,0.867599257
WDR11,0.432374529,5.346731418,1
MRS2,0.406487058,3.067615731,1
TSN,-0.23248418,5.133716332,0.72290037
POLR1B,-0.418625186,3.302990821,0.688596889
EIF3H,-0.177796764,7.095301771,0.690496481
TMEM178B,0.354537764,4.67933855,0.878643205
CDH7,-0.535880934,3.579901762,0.556570828
FAIM2,-0.903962522,4.340778608,0.287067783
PRTG,-0.08422818,4.67516258,0.936513661
PNPO,0.150342228,8.124037361,1
PIAS2,0.778699932,3.297420125,0.955782066
SH3BGRL3,0.65992504,3.392789023,0.921688503
TTC4,-0.129571831,3.765107126,0.818537157
DTX1,0.159349208,5.954472763,0.954259389
CHCHD5,0.239275078,5.996865965,1
GDF10,0.388386685,7.521226885,0.789880952
RPL23AP82,-0.578299607,5.395634861,0.392542475
TENM2,-0.200385829,3.7401055,0.901719094
NUP85,-0.23302584,4.157980545,0.783471579
WNK1,0.204754703,6.010789091,0.966014964
TEFM,-0.096375168,6.2955847,0.795174968
NOG,-0.297847301,3.642585701,0.735634987
TMUB1,-0.299597438,4.592307343,0.671816707
GYG2,0.517658037,6.410628874,0.680173403
SRGAP3,0.104687471,3.293962813,1
CHUK,-0.011858126,3.223978834,0.828708093
MAGT1,0.5769821,3.289301523,0.955844287
KIAA1467,0.764680143,4.065787715,0.784613612
RGS12,-0.550820045,9.502354385,0.307121263
SLC37A3,0.036673457,4.387005245,1
KIAA1024,3.272872965,3.529454605,0.556881281
SCARNA17,1.12107209,3.200478408,0.708392168
IL17RC,-0.515791556,5.937565785,0.429856614
CALU,-0.149855584,5.034910397,0.738084197
DNTTIP1,-0.604058387,6.544687201,0.293907699
PPM1G,0.009881135,7.118345231,1
BNC2,0.119627082,6.124058409,1
NCAPD3,0.113236165,4.090449003,1
GRIPAP1,0.453910717,3.624185214,1
PAFAH1B3,0.161122326,3.070211285,1
HES4,-0.061412475,4.866055452,0.897254306
AP3S2,0.867261553,4.634211991,0.636290252
CTDP1,-0.061614264,3.872424901,0.961554009
10-Sep,0.726146707,3.710007842,0.807940018
TOX4,-0.449915454,4.732532809,0.524490284
OIP5-AS1,0.663215616,4.685397624,0.681070367
SKIDA1,-0.168993359,7.508460141,0.696661682
TMEM11,0.058274722,4.64052474,1
PCAT6,0.653989259,3.55272898,0.754515114
FBXL2,-0.53142038,3.502168426,0.457762411
RRN3,0.358605608,3.381910061,1
PPAP2B,-0.283510671,4.393213401,0.626104801
LRFN1,-0.784483569,3.984176697,0.251366897
SRSF8,-0.394772529,4.548838192,0.470831615
TAGLN2,0.444984992,4.003217912,0.97302324
PPP2R5A,1.243557242,11.39823521,0.661425524
COPE,0.312204261,4.720202753,0.836663279
BRAP,0.803778838,3.504964982,0.692732758
NXT1,0.223487842,4.561546578,0.937002411
PASK,0.395682802,4.088456901,0.877044886
CHID1,0.176136124,11.51193517,0.933894296
NOP16,0.658144164,3.459629527,0.718738431
STRIP1,-0.032464279,3.62995127,1
TFDP1,0.598339174,5.176238369,0.713946368
ALDH9A1,4.316073264,3.805652429,0.613920788
RRM1,-0.238365561,4.721417051,0.773468356
GSS,-0.377680299,3.298557646,0.643929337
PSPC1,-0.026401135,4.29019667,1
TFAM,0.337944006,4.298786049,0.838016799
CLDN7,0.74384936,3.993940089,0.767143867
ATP6V1D,0.595106911,4.300526232,0.664327834
ABCC5,0.256624651,4.228704147,1
POLH,0.381407401,7.370350361,0.973826287
C7orf60,-1.737802974,4.304283817,0.041638964
DDX54,-0.120815545,3.098676973,1
RAB2B,0.648148941,6.492304938,0.590363228
SORBS3,0.115509173,4.667735561,1
TRIL,0.046700338,3.085085035,1
NUP133,0.463591029,5.45104649,0.764891467
CEP44,0.095190898,3.519968183,1
RBX1,-0.206988417,7.494873413,0.64760992
SORD,-0.499194095,3.98624636,0.45208981
TRIP13,0.065182171,4.974697319,1
MAF1,-0.55649127,3.579370762,0.499069931
C11orf84,-0.326606565,6.233359753,0.560929547
EIF2S3,6.890415198,4.573703353,1
TIMM17A,-0.027836545,3.666406828,1
LOC100271836,0.323008603,4.565989589,0.874563215
SMARCA2,0.152796854,4.838335652,1
EMILIN2,0.491973635,4.930511638,0.779256335
SEMA3F,0.478245258,5.86468576,0.764727827
DDX27,-0.171975404,5.221721408,0.726223845
ZNF485,-0.514474965,4.263424785,0.579914568
DHRS4,-0.297991978,3.668380514,0.921633648
WDR61,0.296818985,4.195290464,0.957269906
MCCC1,0.523098923,4.568263058,0.798557633
PRKACB,0.392985967,4.845475237,1
CIDECP,0.468142661,3.391296292,0.907789107
WNT3,-0.298470264,3.85549727,0.787195496
TOP1,-0.259974426,4.783183242,0.692830771
MARK1,-0.161490603,4.078747263,0.765320657
CBLN2,-0.058456751,4.302059801,0.819799459
GNAI3,0.431110142,4.868992745,0.853753192
FAM98A,0.162249227,7.270790088,1
EXTL2,0.079042309,4.108802024,1
MRPL53,0.662919785,5.911636406,0.651514453
ZNF768,0.534737841,6.906466611,0.879431363
UTP11L,1.638741254,5.343274802,0.606130344
ATP5J,0.375597539,5.100635635,0.864733715
DHX30,0.308669388,3.876631648,0.884926235
SMARCD1,-0.320998609,3.443004577,0.757234803
SLC2A13,-0.120765048,7.246444449,0.752777233
WWOX,-0.228942339,3.432331565,0.808434371
MIR4737,0.223870503,5.276762302,0.962798807
YME1L1,0.415812987,4.648764494,0.912296756
MRPL21,0.136905595,6.914042616,1
NDUFV3,-0.199027625,5.318265257,0.698994121
ZNF622,-0.949875422,3.945416004,0.123616069
UVRAG,-0.213484186,4.242279644,0.816975256
RBBP8,0.728092982,4.306763057,0.817288316
MPPED2,-0.141438162,5.708150473,0.777386885
CCNL2,0.083035657,3.366390359,1
NARS2,0.390045926,5.139251551,0.768247691
EXT1,0.160916561,3.499410012,1
STRN3,-0.028242339,3.604777935,1
COPS5,0.02097428,3.784113366,1
WSCD2,0.915177378,6.638625305,0.498054728
KMT2B,0.892249021,3.925605599,1
PPIH,-0.708755763,3.152322279,0.588661831
PIK3R4,-0.013967467,4.812289302,1
TNK2,0.511012077,6.774323494,0.682955931
MIR4275,8.649304767,6.894091288,1
SLC45A4,-0.762411143,3.192167252,0.33173582
TSPAN5,0.126806412,4.768407877,1
LPCAT2,0.0057406,4.350152542,1
GINM1,0.153220827,8.145110178,0.96401109
RASSF2,-0.280677812,4.365634299,0.75682936
IQSEC1,-0.267357177,3.493254646,0.75154313
PTBP2,-0.064475457,4.543766717,0.760998693
MMAB,-4.042661875,4.406541784,0.076757533
XRN2,0.364924959,3.204518295,1
KRBA1,0.260951947,4.612303659,1
RPS12,0.065256337,5.390455427,1
RTF1,-0.091722243,3.301983571,1
POLR1C,-0.584816203,4.200123109,0.476024151
SUPT16H,0.690760782,5.521804602,0.617512545
GATSL2,-0.641084131,3.465331968,0.478487195
APCDD1,0.124951775,3.926062472,1
TTC12,0.759409271,5.501353039,0.853453862
TPST1,0.920620565,4.178916582,0.471055343
OSBPL11,-0.110592385,3.544781885,0.837871574
LPHN1,-0.469671864,4.066100896,0.564773664
LRRC20,-0.145637724,9.218473629,0.723467583
MIR3653,-0.242115669,4.009162347,0.767595595
BDKRB1,-0.577460305,3.318708345,0.787520273
ABHD8,-0.103612354,7.362921689,0.766686393
AAMDC,0.148576969,5.030142812,1
BZW1,-0.167482079,4.671659379,0.748915487
PSMA4,-0.124619295,5.948099453,0.780072343
LY6E,-0.05299559,3.977331567,0.935114959
MECP2,0.277133563,5.932953988,0.922012253
CSTF3,-0.043292102,3.797452982,1
DEF8,0.435892473,3.795946601,0.936873097
UPF2,0.382547748,4.083218512,0.959439438
PSMG3,-0.218304696,4.105099905,0.879870682
DDX31,-0.531063211,4.413865314,0.343485634
RRP9,0.561689587,5.99830623,0.748642594
HSPA8,0.389356836,5.043172172,0.822916012
GLI4,-0.036431197,3.994154043,1
DCAF16,-0.091719395,4.335336963,0.955101496
NOL6,-0.218631514,3.344766174,0.942400673
SEC11A,0.469522509,4.947752104,0.846832906
OSBPL5,-0.320023301,4.886170021,0.583368837
TGDS,-0.65482894,4.091652757,0.346874284
CCDC130,0.023172657,4.623065758,0.918642438
DCUN1D2,-0.234197533,3.435401135,0.832542948
