Short Gene name,logFC,logCPM,PValue
NPC1,-0.036827475,3.334308991,0.997966367
TMEM223,-0.083136492,3.559962505,0.829226178
P4HTM,-0.173533747,6.634396811,0.392733209
PNPLA6,0.140305662,3.542876054,0.780483707
MTMR3,-0.142423528,7.26441102,0.493331347
AP1G2,0.580391281,3.255776689,0.190336786
PMS2L2,0.167493768,4.494599138,0.568476434
MLXIP,-0.080552452,4.9609361,0.721084193
NMT2,-0.282845382,3.079665903,0.533425342
UQCC1,0.098019883,6.17174377,0.728415795
PCMT1,-0.001965997,4.631685872,1
GPT2,0.076694105,3.598677039,0.838695565
SPTLC2,0.374136117,3.46922632,0.356948309
ZNF638,-0.597957174,5.380383807,0.049711037
MMP14,0.254978899,3.870524241,0.511218092
SH3BGR,0.153307392,3.160159178,0.732781089
FTO,-0.042584212,6.19260575,0.831735474
EPN1,0.158985358,4.828103019,0.657520604
AGAP6,-0.027257094,3.62569507,1
NUCB1,-0.107351335,3.357628286,0.836012989
AP1G1,-0.096035399,3.901498973,0.803047465
C3orf38,0.048725004,5.170941101,0.888553249
RCC1,0.055786258,4.577632959,0.865989841
C21orf91,-0.274908667,3.367449007,0.499957075
GLYR1,0.057423855,4.398882802,0.883477686
ITGAV,-0.133082038,9.658569973,0.571203134
PARS2,-0.029497116,6.393613595,0.886321031
MRPS2,0.108645296,4.058459359,0.787500769
KRIT1,-0.005326528,3.896199581,0.997613654
TRIM32,0.311540389,3.145899495,0.505483965
AAR2,0.332450107,3.149934753,0.737848855
SNAP91,-0.031044386,4.7041126,0.9187124
SMEK2,-0.915693857,8.368879429,0.192301981
FLNA,1.339012213,9.927972772,0.57433134
ATP5C1,0.187974688,3.189925635,1
RBM18,0.209470846,3.409394917,0.561248007
HMGXB3,-0.309033756,3.151779477,0.423193024
UBL5,0.114621403,4.748726737,0.679311961
TAF6L,-0.470673877,4.400609257,0.057633858
GOT2,-0.230620158,3.031568709,0.563317819
ZNF518B,-0.024491533,6.537483706,0.902156196
LAMP1,-0.138207228,5.34621912,0.526348017
RP4-639F20.1,0.295973787,3.36427518,0.455171426
MERTK,-0.40933308,3.107639581,0.366793669
C1GALT1C1,-0.072305737,3.621670154,0.841489858
ZNF709,0.151775071,3.69635465,0.665577015
LOC148413,-0.066079503,4.32335786,0.77243087
PELI2,0.532756681,5.311182997,0.115786629
CEP72,-0.01929882,3.35309542,0.982694253
DHTKD1,-0.192972765,3.443477728,0.563835173
TADA2A,0.489691735,3.184849835,0.182131138
PROS1,-0.011340435,3.775750542,1
UBE2F,0.110562045,4.196409684,0.784103514
SPOCK1,0.139861986,5.6137593,0.55359512
SPAG9,0.370486224,5.266359758,0.226850177
PGPEP1,-0.21552845,6.766910169,0.265313284
KIAA1109,0.297867452,4.147092509,0.275155982
IFNAR1,-0.407399069,3.877180789,0.200295746
DDX41,-0.137640179,11.0466803,0.497817595
SIN3A,0.146653857,3.503260952,0.746374279
MYSM1,-0.193162571,4.427542386,0.465625205
ARL14EP,0.130379635,4.08366008,0.636112551
MYNN,0.036337773,4.504519158,0.940815537
ZDHHC5,-0.183150038,6.555596678,0.337261597
KCNMB4,-0.102899735,4.72711977,0.694860807
C17orf103,0.238402085,6.425432679,0.620557982
ZNF827,0.552912422,4.286305331,0.39851395
CMPK1,-0.211180652,10.9029989,0.275559972
CREG1,-0.037483602,5.406118486,0.870893903
CASC10,-0.054199231,5.524394593,0.84360742
ZBTB25,3.931119418,3.295897163,0.008988095
MOB3C,0.173022244,4.176679432,0.581376077
USP30,-0.636463921,3.71193225,0.035628718
TMEM129,-0.431562949,7.099230734,0.661044633
SPPL3,-0.046176249,3.477788968,0.883236512
RP5-1103G7.4,0.122517764,4.054913376,0.698275282
SIAE,-0.454396534,4.755501492,0.054080419
ATP8B2,-0.032417026,3.197790764,0.983127694
ZNF791,0.019394223,8.349117767,0.933039627
TPP1,-0.256420402,3.364696273,0.453708064
PFKL,-0.46517813,4.893815458,0.088037419
LRPAP1,-0.062460494,3.313334078,0.869791522
BUD13,0.082413039,3.918733945,0.872337869
MIB1,0.005411896,3.523216671,1
DTNBP1,-0.444950687,4.328418879,0.196481958
SUGP1,-0.184612235,3.741445961,0.560315628
CDK20,0.175270247,5.342245457,0.588401304
HIST2H2AA4,0.026137668,5.94676415,0.932608725
ZMYM6NB,0.124700498,4.196791223,0.691061552
CIAPIN1,-0.223420352,5.871255573,0.366675399
ABHD4,-0.013526158,3.348946401,1
FXYD6,-0.024014423,4.15670245,0.943129984
NT5C3A,0.140146999,3.554926753,0.743087505
RNF150,0.233982257,3.264880811,0.499529976
SERTAD2,-0.475143147,2.92460679,0.269956918
PCBP2,0.530632886,5.523462697,0.104530816
AK6,-0.353383578,3.692166704,0.331308383
CLPTM1L,-0.129046577,3.374166419,0.828829137
RPLP2,-0.226076265,3.432770504,0.501776202
TOR1AIP1,-0.012156924,4.553015655,0.982166401
PSME2,-0.128220414,3.801953131,0.655857791
CLK3,0.431786448,3.934888576,0.286365028
MYL5,0.572831521,3.202090988,0.401716732
SEC22C,-0.099918103,5.603613929,0.641923118
NCOA4,-0.108810247,3.679770926,0.705499124
ETFA,0.095232087,5.900461222,0.677847935
HMBOX1,0.010263244,3.846463163,1
CCDC88A,-0.191779804,4.043179809,0.497822275
DAZAP1,0.067414688,4.743241946,0.849847392
GTF3C5,-0.097812941,4.197453554,0.725151133
TRMT61A,-0.547063457,5.510664061,0.026003444
ZFR,0.507758108,3.569533903,0.143598849
RPL26,-0.07541058,5.008022572,0.794593221
PLEKHG3,-0.296779473,5.838332404,0.169509329
C11orf57,-0.203134999,4.014267818,0.57468393
C6orf57,0.238467025,4.040176402,0.416692766
AKAP10,-0.186994272,4.440341423,0.471795438
RAVER2,-0.126510639,7.222537571,0.677768143
DPM3,-0.23003088,3.718321381,0.543809079
CKAP5,0.00210162,4.226515653,1
SNHG12,0.029560359,3.359986988,0.982852337
BTBD7,0.089611438,3.914102709,0.819316204
LINC00476,-0.066208363,5.56084713,0.758395912
NFATC2IP,-0.20145416,6.261083101,0.341059319
RPUSD3,-0.143579415,4.460373365,0.574205031
NUDT15,0.051000262,3.36459026,0.94843906
ZNF782,0.118672399,3.469055831,0.786740185
EEFSEC,0.356426863,4.045233819,0.201243141
ZNF124,0.361134045,4.013701611,0.286053505
TRAPPC8,0.251228211,3.613270908,0.437752622
LINC00969,0.085111703,3.683822535,0.814284242
COQ6,0.105494795,4.212373362,0.758309693
CCDC137,-0.113779677,4.690077008,0.636111519
COL4A3BP,0.03662799,5.045561563,0.906088042
SPRYD3,0.102507677,3.731585996,0.775927588
VIPAS39,0.029012086,3.849334955,0.97129495
ARMC1,-0.00242941,3.6759339,1
ZNF148,0.204936691,3.549801977,0.50455687
EDEM2,0.138686235,3.468780183,0.66617031
GCHFR,-0.149706948,3.345221772,0.689525831
ATP8A1,0.081683161,4.085126219,0.784314931
WDR92,-0.082583446,3.385859949,0.883883817
DCXR,0.176440738,3.94330322,0.557139381
TEX9,0.588173091,3.331393823,0.107519866
IKBKAP,-0.386748539,4.048525594,0.176123938
ABTB2,0.077555776,4.220848607,0.781489524
MRPL36,-0.010014432,3.350608222,1
HGS,0.06840843,4.611434197,0.819124751
ZNF33A,-0.121669289,3.486692869,0.764777476
UBXN2A,-0.07071337,4.064917649,0.865836069
RABL5,0.503847562,3.538698733,0.211023184
NT5C2,0.325480388,5.646621622,0.296397749
GABARAP,5.010092571,3.422389999,0.257550722
GORASP1,-0.146711632,5.184461206,0.49486047
CCND2-AS1,0.180356902,3.399560476,0.652863468
EPS8L2,0.303546704,5.324478569,0.287772846
PFKFB4,-0.066897215,6.712209987,0.749692468
ATG9A,-0.016439408,6.285692553,0.931983535
CCDC14,0.049821626,4.987484433,0.900240047
ZNF93,-0.09246922,5.431339328,0.651915432
GMEB2,0.156810517,3.624506081,0.578625164
PPFIA4,0.066978551,3.159907444,0.88680924
SF3A2,-0.097432438,3.851971285,0.748628787
ZNF784,0.434972734,4.276961923,0.204691906
NAA16,-0.183588081,6.027632136,0.447792756
TSC22D4,-0.062458304,4.037382221,0.882819046
C19orf70,-0.321731708,3.308910865,0.410979025
ERBB2,-0.069238255,4.648835324,0.781250283
MIF,-0.096199914,10.72775431,0.59133583
FCHO2,-0.057967364,4.06327737,0.833440566
CHCHD1,0.114077262,5.381807875,0.633381011
MGAT1,-0.017352898,5.598622085,0.93218102
ERLIN2,0.169492341,5.258005367,0.503879568
PLCD1,0.102933723,3.52902954,0.828577529
AASS,0.232836926,3.824328394,0.482266627
RBMS1,0.302393769,3.576779125,0.369561798
SYS1,-0.027647331,3.280975551,1
SEMA6D,0.422558962,3.658413613,0.367054946
OCLN,-0.001014728,4.566580077,1
MTCH2,0.067769115,4.75854669,0.827600311
CDC37L1,0.13685518,3.340726602,0.821294779
SLC25A15,-0.025849723,4.684594965,0.914648554
HIST1H2BJ,0.032545437,3.386784284,0.978972998
CRKL,-0.049307197,5.277259992,0.831639756
CMC2,0.217010191,4.869384097,0.478280938
PPM1K,-0.03748795,3.520752031,0.983363455
BOP1,0.050002938,3.586240635,1
LETM1,-0.202204498,5.137807735,0.419240764
FAM168A,0.132113575,3.293694924,0.782863918
DNMT1,0.295026508,4.03587569,0.300893474
RYBP,0.027759624,6.176104572,0.923762733
TMEFF2,-0.293081902,4.785900062,0.234185852
HPS6,0.106700367,6.681413565,0.704340797
PRR7,-0.155044187,4.58495142,0.544474357
PLEKHH3,-0.223115646,4.384921427,0.395493261
LAPTM4B,0.335507781,3.313984847,0.453620833
TSPAN3,0.018647965,5.617697467,0.961292466
CERS2,0.157463726,4.755501172,0.51524055
ATF6,0.304344402,3.486524341,0.300557452
UBE2K,-0.092997338,4.155015042,0.777771615
IQSEC2,0.013445339,5.562424266,0.97876692
ZNF506,0.285636343,3.10055888,0.545739206
PGAM1,0.454332545,3.143128322,0.279307885
RSU1,0.082491952,3.774315275,0.845009664
MSANTD4,-0.586034447,5.109074304,0.088124394
C11orf70,-0.068860556,5.032257109,0.763604234
ZNF83,-0.998220052,11.40617753,0.061839788
KAT5,0.084145309,4.807581374,0.786655261
SDHC,-0.158477768,3.230593681,0.558827021
TMEM8A,-0.27127742,4.629776122,0.279844782
NSMF,0.219534032,3.066560386,0.687666286
SMARCA5,0.153611008,4.81831671,0.531651591
RALBP1,-0.198114224,10.85553049,0.301040061
PTGIS,0.051398035,3.329721108,0.873803545
TMEM109,0.063936269,4.242537653,0.8277195
PIR,-0.272574017,3.631451743,0.326870454
SPATA18,-0.096106578,4.534095457,0.721789933
GNPTG,0.101505588,5.331200237,0.677375311
SMTN,-0.007620586,4.447040066,0.984025291
CERS6-AS1,1.353847533,5.066530426,0.000255237
LONRF1,-0.234752521,3.628744889,0.373961292
ETAA1,0.407200534,3.367629398,0.34566359
LOC100289092,-0.058306263,3.297267611,0.944970123
LRRTM1,-0.078595356,3.937671459,0.768710391
FAM83D,-0.075564714,7.376884249,0.768814087
PI4KB,0.031156854,4.555877211,0.927924426
MRFAP1L1,-0.070873776,4.439398344,0.79165336
SPTSSA,-0.049197353,3.948054804,0.890647076
TTLL12,-0.261922876,3.384127588,0.41475097
SNRPD2,-0.012291988,5.8410808,0.958288107
CUL4B,0.100734167,5.593892268,0.697156759
SEC14L1,-0.081619701,3.504623237,0.836963781
ERF,0.132876414,5.258603565,0.783726854
SHMT2,-0.48961754,3.217013411,0.181475141
CPSF4,-0.118848565,4.147262108,0.615498631
TBC1D19,-0.191330723,5.974693891,0.340394192
NAP1L4,0.162228959,3.341633902,0.742577662
FAM92A1,-0.194796523,4.880845686,0.429289722
HERPUD2,0.217929268,5.933273182,0.411019557
EMILIN3,0.058764641,4.0374272,0.858020857
BLOC1S1,-0.59604109,4.799961911,0.021958101
GEM,-1.10082319,5.329076771,0.022499411
SET,0.379159778,4.254298768,0.259004808
RAB9B,0.034118306,3.78881891,0.990696735
LAMTOR4,0.186124508,3.105686774,0.693933806
ITGA5,-0.418320579,5.097107302,0.1023502
UBE2J1,0.068792738,5.457340232,0.854555237
EDEM3,0.222385517,5.265300393,0.410640669
GRB2,-0.453997438,4.050563492,0.112659566
PLEKHF2,0.150158327,3.072364974,0.826631044
PIK3C2A,0.005682821,4.281807841,1
FRYL,-0.244002344,4.403069933,0.314929691
SLC44A1,0.168931735,5.145559745,0.538827048
FAM168B,0.076487398,5.392769723,0.768043794
ZNF304,-0.005375019,4.144797835,1
RGS10,0.160452995,3.85071537,0.597281747
CCT3,0.17956208,6.915853562,0.541325989
SRP14,0.037795875,5.094406954,0.900568594
CTNND1,0.160658502,4.751924592,0.559023858
CRIPT,0.014173972,5.220099239,0.996746055
STRADB,0.228342398,5.743633441,0.68410787
PXMP2,-2.294189254,5.856255452,0.282460659
PRC1,0.106636463,4.087394881,0.772394729
GLIDR,-0.652074974,3.015416905,0.09884393
MPC2,-0.063426212,4.811097871,0.792588959
TOMM34,-0.794975812,3.843156777,0.025098055
RSPH3,-0.325612681,5.412378289,0.206229135
SLC16A1,-0.252626333,7.77403916,0.19802272
CHMP2B,-0.19280588,5.182549446,0.553386595
ZNF480,-0.075370792,7.012192998,0.734628044
ATG4D,-0.391243899,3.233964252,0.321644194
TOM1L2,-0.370863547,3.289829991,0.265190078
LGALS8,-0.071988861,5.218313529,0.736388626
SYNGR2,-0.050273296,4.442196119,0.838005639
RANBP17,0.123192727,4.233485116,0.644935297
LRRC47,0.133546698,3.571865203,0.760692223
PDGFD,0.354116576,3.353569253,0.319250081
CERS4,-0.45956115,4.114944572,0.114908133
BAP1,0.345349411,3.361111468,0.330608146
C19orf52,0.283293164,4.050218118,0.278293016
MGST2,-0.255468954,8.305156412,0.269866759
SUV420H2,-0.911115671,2.953332839,0.189071894
WDR34,-0.103040431,4.340537629,0.672389614
ZNF274,-0.266649421,4.540541929,0.287086547
SGK223,-0.081280309,4.362878679,0.781104966
SNORD15A,-0.369994236,8.485319455,0.076584613
KIF26B,-0.276249312,3.975209333,0.383756453
ANKRD13C,0.03407848,4.542007995,0.954202747
CCRN4L,-0.273980744,3.639366894,0.38139826
FAM64A,-0.156598401,6.196859543,0.450867191
ASB8,0.091092139,6.27876342,0.753972691
LMO3,-0.554532029,4.888169033,0.079143676
OLFM3,0.495435185,5.914310024,0.116507956
GCN1L1,-0.000480997,4.163811554,0.981772172
APOOL,-0.246089759,4.551853204,0.312150363
TTC13,0.149382154,7.130429401,0.565232889
APPBP2,0.016921069,4.13874902,0.995905128
RBM15,-0.323046782,4.721653287,0.220890238
ZNF583,0.117589472,3.854898497,0.797523818
CST3,-0.26579881,5.464503995,0.265955728
SPATA2,-0.012497721,4.913087729,0.959518976
LONRF2,0.351409294,3.532179436,0.385141216
INAFM2,-0.175709006,3.560894033,0.610541941
POLK,0.484023166,4.051783915,0.257551318
TSPYL1,-0.113638647,4.696185079,0.648271557
CCDC28A,-0.215400652,5.225743165,0.300449423
SCD,-0.071906038,5.156869978,0.744084191
BIN3,0.248394311,3.087583745,0.604197371
NDUFS3,-0.115886108,3.806249015,0.691919493
NBPF12,-0.163344744,5.875761217,0.456307144
SNHG15,-1.321992423,3.524325166,0.006854057
PPP6C,-0.15683481,5.216170322,0.466796017
TOLLIP,-0.078588572,4.094205209,0.767246067
CTTN,0.008219205,4.864733264,1
C11orf73,0.373487982,6.413216232,0.209294443
MRP63,0.259767044,3.389889775,0.556211749
RPL6,-0.034771636,5.104125514,0.871152894
CCNG1,0.934080779,3.310428736,0.083981231
LEMD3,0.223680838,4.138359242,0.44735448
SEPHS2,-0.034669994,5.229178477,0.865994026
PVRL1,0.208164953,4.398095714,0.494397137
ZNF823,-0.041203676,4.996110008,0.875432426
CCDC82,-0.516156851,4.602253663,0.099792855
ADCY7,0.334966111,3.31196512,0.429458125
MSRB1,-0.227982183,3.734692178,0.486303007
PMS2P5,-0.086081644,3.457982966,0.885763892
ZNF417,-0.058565142,4.399609181,0.85839264
TTC30A,0.361555878,4.075958244,0.446111372
C19orf47,0.266230216,3.967254749,0.380380478
ABCF3,0.202714829,3.530436086,0.514914355
TUBA4A,0.225363829,3.575531125,0.49744951
BAIAP2-AS1,-0.162977499,5.104567592,0.456426297
CEP164,-0.240768278,6.020034444,0.304360289
VAPA,0.157845509,3.142367355,0.660560957
THTPA,0.080848826,3.486384154,0.830255101
PELP1,-0.106182757,3.239900443,0.790259027
VPS45,-0.215613654,3.932040884,0.452116477
TRPT1,-0.084582969,5.976069431,0.691616963
HRSP12,0.056243619,6.111271423,0.814423581
ZNF777,-0.063958086,4.872097719,0.781311921
KIAA1671,-0.602097629,2.771284706,0.147328481
WFDC2,-0.027193249,3.737992693,0.929717824
UBE2Z,-0.041090466,3.733991903,0.996986104
RARB,-0.106285511,4.570580971,0.651719018
B3GAT2,-0.191725086,3.635507767,0.581004502
RBPMS,-0.272539737,5.109813691,0.266703015
XPO1,0.092541624,4.107372753,0.77070966
SOCS5,0.107594361,4.609428982,0.730724001
C18orf8,-0.246190883,4.877519557,0.282581232
MRPL24,0.066887346,3.888511264,0.864184383
TBL3,0.52702619,4.047651118,0.231732376
MED28,0.002536595,4.373009158,1
IMP3,-0.152820834,5.014296286,0.518747548
NT5M,-0.075118652,3.203178433,0.858633712
PDK2,0.3901927,3.29385129,0.383796952
MAGED4B,0.155396473,4.100621339,0.785103735
GTF3C4,-0.077943406,5.127160221,0.751994821
HPS4,0.235741912,3.430369341,0.47138332
8-Sep,0.097133411,3.327161377,0.875476237
TMEM176B,-0.26695581,4.722949015,0.379150188
LINC01003,0.01082209,4.720544481,1
UBE2L3,0.085282151,3.762035467,0.83371031
ZNF263,0.107820008,3.123386659,0.924647976
HMGCLL1,0.448760635,3.691022417,0.18220267
NKD1,-0.178724216,8.469721193,0.369370159
CHFR,0.40811438,4.068578655,0.251532581
PIN4,-0.166759246,7.656034472,0.478221597
ZNF397,-0.058497124,4.428837165,0.823487806
PCF11,0.053786957,4.340576431,0.877872272
SLC10A3,-0.167057744,4.195346286,0.495742207
ATP6V1G1,0.39080422,3.380985688,0.405006459
RNF19A,-0.097229019,3.946732856,0.711407485
RNF126,-0.001809285,4.11519025,1
ARF6,-0.074754862,3.563799822,0.861474322
FAM27B,0.064816232,4.254699579,0.833671423
CHST15,-0.102282953,4.441888053,0.656699955
RNF216P1,0.055095039,4.026301375,0.868161123
SLC38A2,0.146732418,3.888711704,0.670410604
MRPS11,-0.654301588,3.27918188,0.061391938
CLSTN2,-0.354845022,3.417016829,0.30117308
CANT1,-0.295633162,3.561509547,0.527502814
IQCC,-0.368524798,5.617326678,0.144322509
MIER1,0.236533247,4.073602127,0.405145429
BAG1,0.092070253,3.718191596,0.767309089
EXOC3,0.577045952,4.945888048,0.033308017
BCAT2,-0.263469153,3.97391041,0.352499484
WDR74,0.200895522,6.722805624,0.408535427
VTI1B,-0.23142288,4.10010369,0.420163352
GUF1,0.112196727,4.305127899,0.816180129
PCBD1,-0.208217297,4.831779169,0.494508255
MTERFD1,0.096806469,3.64900502,0.791359644
SNORA7A,-0.104990848,7.125872088,0.589717079
FAM189B,-0.073860218,6.396062074,0.732422395
FAM58A,-0.04094951,6.493695668,0.847942045
FEM1B,0.244490429,3.138302111,0.605253979
AXIN1,-0.029033714,3.902893755,0.851405407
CROCCP2,0.015733041,3.21673848,1
ACIN1,-0.14215203,3.218216956,0.671845181
TBC1D17,-0.172451087,3.494984454,0.61453723
PPARD,0.123573473,3.491485435,0.736380982
EXOC2,-0.025202674,6.221895718,0.885390228
TACO1,-0.32010282,9.261439595,0.176461559
AP3D1,-0.361122349,3.416736089,0.278312601
IGSF9,-0.211684405,6.202766718,0.289536179
TRIM44,0.157432165,6.195513701,0.589602487
RAB3D,0.262387243,3.973503137,0.345768827
TRNAU1AP,0.118753452,4.115341385,0.708688455
AK7,-0.083521132,4.410168511,0.786539799
EIF4G2,0.339611812,4.115967582,0.345568617
COMMD2,-0.288782298,6.015621019,0.203069663
TBRG4,0.003524239,5.123470931,1
TNFRSF19,-0.104085788,3.921894398,0.759586778
SLC39A1,0.050929733,10.13822965,0.830932606
PMAIP1,-0.070757799,4.709091056,0.771855274
XYLT2,-0.475780424,4.566854608,0.062540255
CYGB,-0.55218322,4.622967817,0.079944272
DDIT3,-0.033882698,3.348163403,1
SNX24,0.177926163,6.997229247,0.447527707
ARHGAP44,-0.049365076,5.927202799,0.797263443
PUM1,0.052699579,3.233665791,0.977195641
RNF25,-0.287494419,3.452718982,0.338669295
MAML3,0.652657897,4.876749084,0.106568266
SLC9A1,-0.261653853,6.730064988,0.192284107
SVIP,-0.178338222,4.227691036,0.474963658
ARMCX1,-0.038911287,3.561383517,0.860415372
UBA6-AS1,0.304504489,3.2730637,0.340643008
SAMHD1,0.086883806,3.96894906,0.813091266
CEP112,-0.721874194,3.455114641,0.058381289
LOC103021295,-0.301006849,3.050477794,0.517307846
NCDN,0.052952532,5.104479992,0.877892214
LSM7,-0.097437104,4.502290273,0.717356615
C8orf76,0.149833604,3.549592544,0.709413374
SEMA4D,0.685391511,4.854170441,0.042552291
ANKRD52,-0.166917475,3.742728602,0.583072771
BAHD1,1.044208972,3.568144738,0.091783129
BAK1,0.176171495,3.621268427,0.605900079
BBS1,-0.02752334,5.526851111,0.893001846
C2orf43,-0.102909558,3.591517229,0.784916809
ATP5O,0.136737353,3.989788463,0.799750719
ARL5A,-0.592403065,6.399101783,0.108296866
PER1,0.096539632,3.405115176,0.865272096
SLC1A4,-0.233696099,3.253392873,0.546569169
TNFRSF1A,0.246199849,3.76605914,0.516264644
ZKSCAN5,-0.991881862,3.208149878,0.056983619
SIAH1,0.002624482,10.05862984,0.987673941
HCFC2,0.200019908,3.907319254,0.504591483
CDC42EP2,-0.13902507,4.823133162,0.571772086
DUSP22,0.115666283,6.614510804,0.743296564
STUB1,-0.127923825,4.937064262,0.60030025
MFSD5,0.111638399,4.77513384,0.658923651
GNPNAT1,-0.191196565,3.699707267,0.563162678
PIAS1,-0.098211024,4.805926551,0.704973661
PSMB4,0.231077393,4.443835601,0.381220518
ZNF517,0.141360631,3.137860031,0.701221153
ZSCAN12,6.576606126,4.502996782,0.253301191
B3GAT3,0.259683316,3.14489957,0.514300428
ANAPC16,0.131028628,3.686384435,0.746569487
ERGIC1,-0.028673747,3.049223849,0.982369311
C16orf72,0.043852062,5.152841262,0.874996289
KIF20A,-0.087645815,5.189930807,0.724847773
ZBTB5,0.085606746,4.115206993,0.802245894
ST3GAL3,0.085117617,3.638918297,0.865567285
SPATC1L,0.133640086,5.340647622,0.677470867
TMEM161A,0.02559802,3.680335805,0.961520902
TMED1,0.073721821,3.640088788,0.853742572
COMMD7,-0.072721823,5.796124226,0.773615368
TMEM147,0.179662192,3.695032407,0.584208837
HUWE1,0.062166174,3.375101229,0.902719521
GLT8D2,-0.037885719,4.951217758,0.851614011
ANKRD36BP1,-0.191951732,3.651065335,0.540798683
BBS2,0.024521068,4.057209617,1
TARS2,-0.012310576,5.765287834,0.967957564
PPP2R5D,0.088514356,3.311633269,0.841834805
HIST2H4A,-0.058685231,5.459585488,0.802301727
EEA1,0.225125033,3.121386639,0.631252659
MRPS24,0.258493034,3.221566185,0.649673626
RNMTL1,-0.10028782,3.569688797,0.749374035
SNX27,-1.05791594,8.488937068,0.007606069
TBCEL,0.21680414,3.64139543,0.612348297
MED31,0.004669059,5.452450441,1
NLE1,-0.210551334,3.168352373,0.515726338
RHOF,-0.069230936,7.161742637,0.747023159
PARP1,-0.05916123,4.81671608,0.847352432
PTPRF,-0.149017016,3.929396177,0.640030714
MFSD2A,0.112839159,4.441108919,0.65236053
CLN3,0.051958514,5.494310163,0.849425456
KANK1,0.060003238,4.738532534,0.842305467
C10orf88,0.0376377,3.978265513,0.935274297
CBX4,-0.123445857,3.516721921,0.743863077
HSD17B10,3.039101874,8.130393132,0.141801559
CHPF2,0.168248734,4.16871345,0.596006745
NUDT16,0.309098815,4.888512736,0.317493779
STK4,-0.021209252,7.066526763,0.902892286
UBR7,0.031629338,5.186674279,0.925182027
C1orf50,-0.332432123,9.633294941,0.118460632
PHRF1,-0.043837416,3.496816188,0.950711859
LMAN2L,-0.075463279,6.113319907,0.697307928
GMFB,-0.328029838,6.66167412,0.119905321
PAPD7,0.011056273,3.521969676,1
FAM102A,0.051868124,3.818593708,0.86088726
MED25,4.880161129,3.269602386,0.193930497
PMS1,0.150453689,4.319454798,0.623374311
FZD6,-0.352772275,3.780107151,0.311703377
ECT2,0.38394887,3.584172041,0.324271581
WBP1L,-0.36562232,3.915383364,0.211380556
USP54,-0.022229471,4.447120424,0.966941124
MAPKAP1,-0.202336015,4.401834973,0.4242104
SLC18B1,0.020311331,3.661230341,0.996673887
HIRA,-0.179327748,5.958983063,0.444095882
AASDHPPT,0.148302207,5.224164896,0.601944266
RPIA,0.027157451,3.156190597,1
OBSL1,-0.027979468,4.552405343,0.902427544
PRDM11,0.154689691,3.664217593,0.623530264
RABL2A,-0.444617254,4.999984483,0.141928668
SNX30,0.224687732,3.394538477,0.534977168
GBA,-0.271778716,10.20424221,0.20135602
TMEM260,-0.187223815,6.011255553,0.54999277
PREP,0.064380127,5.376968695,0.829928312
TYK2,0.116286306,5.888907443,0.618449006
GNS,-0.082742579,3.369459367,0.912359118
HIST1H2BC,0.17442421,3.743252394,0.685421311
LOC202181,0.186442727,3.292857277,0.659033523
KIF27,-0.104484997,6.934994831,0.619606177
C14orf79,-0.021095656,4.205581548,0.907003663
HIST1H2BO,0.096650834,4.516552973,0.759050127
PAWR,-0.498567102,4.109341286,0.105381138
GBAS,-0.077836734,4.761516662,0.755850429
FBXO3,-0.352416332,5.773400475,0.219171018
KBTBD2,-0.186674404,4.209427334,0.503570405
ABHD14A,0.240954036,3.62520659,0.536686202
SNRPA,0.319287388,4.853180938,0.300749773
R3HDM4,0.112303034,4.756591226,0.655227621
C21orf33,-0.031359886,5.194620892,0.897944875
GNB1L,-0.280308584,4.859308116,0.267785072
FAM208A,0.490766969,3.932782327,0.12694407
PDLIM5,-0.047294218,5.890767991,0.794624083
ATXN7L3B,-0.167106321,6.242982304,0.459528377
CS,-0.084528374,4.801757713,0.746154843
GCSHP3,0.802404049,4.528088381,0.059012311
CKAP2L,0.008677993,4.436493779,1
TRMT112,0.127176113,3.962030292,0.646488218
BNIP3L,0.013941323,3.476272582,1
ARL13B,0.018736926,3.253988832,1
DOHH,-0.019143262,4.11923683,0.904035198
CENPBD1P1,0.57613052,5.032202878,0.102741397
MAP3K11,0.275627951,4.573266448,0.40236644
WDR48,0.078312805,3.52626329,0.874751432
STARD7-AS1,-0.038044401,4.474077964,0.920526847
ZNF783,0.447801494,3.205898051,0.368451181
STRBP,0.096708115,4.094220516,0.765704007
DNASE2,0.011424167,3.891632014,1
CCDC3,-0.381666457,7.270364453,0.198930041
HTT,0.073151257,4.888911097,0.8147887
DNAJB14,0.610781079,5.182170021,0.025311864
GGPS1,-0.109798213,3.867907108,0.744133704
GPN1,-0.435391108,5.224716452,0.059372004
RTTN,-0.031187473,5.151504696,0.90767607
RABEP1,-0.319591003,4.084699352,0.313161735
NAGLU,0.065364317,4.49987947,0.892655636
MAL2,-0.066177991,4.050699071,0.872468944
RCAN2,0.070792094,3.900267689,0.872622287
BLOC1S4,0.325001196,3.159868809,0.401115846
CACTIN,-0.359709161,4.847026838,0.140489924
ZSCAN29,-0.262860724,4.804328344,0.262633368
HIST1H2AJ,0.281499581,5.851997207,0.46140475
DZIP3,-1.178896682,6.645637044,0.002323529
PDLIM7,0.060538336,3.825292004,0.920804795
REPS1,5.019126396,3.825117686,0.004527919
DAB1,0.038228637,4.91889102,0.928201314
VCPIP1,-0.55194562,3.938424696,0.10413492
LTBP1,-0.323787693,7.299935043,0.118623425
A1BG-AS1,-0.02444917,4.982122721,0.919140682
BCL7B,0.006153281,5.759369511,1
