Short Gene Name,logFC,logCPM,PValue
GLIS2,-0.136964965,5.25828932,0.458897711
GUCY1A3,-0.408360755,8.754363119,0.453846292
GTF2A1,-0.58813492,9.114021075,0.011430021
TXNL4B,0.22454286,5.568178456,0.120632508
C17orf97,0.052104824,6.165351085,0.626292377
LINC00938,-0.271038414,8.871871422,0.15897805
LANCL2,0.046387301,5.844313104,0.818002998
SH3BGRL3,-0.145893644,5.010038842,0.489168817
ANKRD13D,0.078514135,5.409548187,0.697929094
SEMA4C,0.046200952,4.916106947,0.861989467
SNORD116-26,0.032208539,6.182157822,0.941283323
SHB,-0.038276102,7.975911434,0.7586218
IGFBP2,0.193293777,5.099335476,0.606214699
UBE2A,-0.399879568,7.945723983,0.020457391
PALM,-0.256317519,5.953435768,0.046611967
DIXDC1,0.121547889,5.663663646,0.640790496
MAFG,0.128161145,5.319074217,0.414745618
PPP2R1A,-0.039479912,6.260126102,0.922023539
IDI2-AS1,-0.012255455,5.863200342,0.941816196
TEAD1,0.229146479,4.961658821,0.237738201
ARAP3,-0.029531638,5.167652906,0.950822069
PRKAA1,0.170728637,5.467702269,0.319357689
CCAR1,-0.458469824,4.789359362,0.020556273
C2orf47,0.026987909,4.7180588,1
FAM27E3,-0.077575682,4.907607727,0.784537503
ICT1,-1.483074062,5.310945918,0.004875648
SDHA,-0.306030033,7.477067721,0.081163915
BPTF,-0.126477665,9.530628258,0.367564953
B4GALT6,-0.052807893,7.429830699,0.666120489
NDUFA11,0.12537977,5.04576472,0.543758962
LCMT2,0.094890286,9.55675899,0.999966591
PDE4DIP,-0.134438133,5.097507703,0.515430375
DICER1,0.000994331,5.398027418,0.942818976
ATPIF1,-0.496854675,5.721848762,0.004016316
COPG2,-0.044474202,5.347951549,0.733795897
CD320,-0.1355145,4.993258533,0.464427916
ZFYVE16,-0.370031198,8.395852858,0.018766576
CLPB,0.517286437,5.425520685,0.001509591
LMO4,0.154958862,4.798440176,0.418082732
CEBPZ,-0.167879934,5.008891497,0.346465993
SSR2,-0.030434041,5.069642662,1
C10orf32,0.136859884,4.933156473,0.465691446
MIR34A,-0.595168216,9.843189727,0.005393315
CARS2,0.139465742,5.596839487,0.698896453
NUP153,-0.153303889,5.131490466,0.437834911
TRAK1,-0.472862459,5.963183381,0.000637997
DNAJC4,-0.351019271,11.55581998,0.006801326
HIST1H2AG,0.037628562,6.87221599,1
ATP1A3,0.038890565,5.124052149,0.981804633
CIRH1A,0.310464522,6.3391345,0.024478674
MPST,0.18460251,5.560863579,0.221359609
HECW1,0.23581389,5.528779738,0.179275738
FBXL5,-0.070159735,5.148554821,0.701362523
ESCO1,-0.466032845,11.05458784,0.005026422
BSDC1,-0.332620477,11.52199616,0.030564465
EXOSC1,-0.467302706,5.150915946,0.005194887
RPS19,0.222085549,5.80960898,0.095733092
FEM1C,0.072395982,8.595952249,0.972938342
DLC1,1.220345215,6.150565615,0.007103192
FLRT3,0.479859993,7.75475988,0.129501164
ECEL1,-0.23974456,6.562920321,0.274172681
LINC00504,-0.000593291,5.647647791,0.970473375
AMPH,-0.206278556,5.745727739,0.161040086
TUBGCP3,0.223121291,5.221873141,0.503391014
DCUN1D5,-0.062251426,6.27571144,0.567873587
CHAF1A,-0.258688614,6.011570702,0.040807445
ISLR2,0.147334508,4.788333082,0.486990251
GUSBP3,-0.013919591,5.033860864,1
TMEM9B,-0.015639083,4.65745666,0.955958699
SGIP1,-0.070405665,4.762539938,0.771080457
SUMO3,0.309293123,5.49303288,0.053722475
RELA,0.162337242,5.556714594,0.262254724
HERC2P2,-0.399668059,10.00381965,0.263142611
SEL1L,-0.207528557,5.115797617,0.330241242
C11orf70,0.107123115,4.866923937,0.652071825
ME2,0.041642045,4.864014809,0.889045526
PDE7A,0.257023385,6.687774053,0.031541848
RANBP10,0.542444849,4.896694113,0.009158409
ALKBH3,0.189436952,5.473600381,0.218002447
TEAD2,-0.206842679,5.492305682,0.145146455
DHRS11,1.170257277,5.072879037,1.35E-09
CTNNB1,-0.371443373,11.41657148,0.020231495
WBP1L,-0.062701456,4.828777396,0.791968636
NDUFS2,-0.084588025,4.80986293,0.659808502
NRCAM,-0.029351122,6.386296543,0.797953696
PRTG,0.611860629,5.005132758,0.00142477
TMEM178B,0.307004214,5.938561595,0.120150248
YPEL3,0.200088245,4.974172112,0.34015949
CIC,-0.270147752,4.866803285,0.19708771
CLIP4,-0.059985747,5.303745505,0.790529157
AASDHPPT,-0.065689172,4.754785065,0.831976098
MCEE,0.581493532,5.279282438,0.043111582
FAM73A,0.228916343,5.242422013,0.410782451
KIF20A,0.521033912,4.948144205,0.006515547
SFT2D2,-0.389186201,6.157382736,0.006982866
SAP30,-0.065521544,7.855986392,0.626006184
ZNF418,-0.139270802,6.245159023,0.459143837
HCFC1,-0.049401326,6.341601035,0.694319869
ERCC4,-0.263660999,5.712904074,0.063591456
FHOD3,0.390650388,6.087556967,0.001886369
ANAPC7,-0.062905702,5.819350498,0.760883286
PCGF3,-0.230763595,11.98080994,0.075917489
SDHAP1,0.001641036,11.18768148,0.993402522
ME3,-0.213619878,5.849519434,0.494502232
NUTM2B-AS1,-0.121989836,11.28729385,0.26995914
MAP3K10,0.342244694,4.966918858,0.105076448
RPL39,-0.146416446,6.116603316,0.279380548
ASCC1,-0.036515088,6.915927342,0.782256428
AAED1,0.139426928,4.936563051,0.513245092
ANKRD49,-0.106116176,6.091812228,0.464452636
EEF1G,0.29166089,5.036601871,0.209252033
IRS4,0.053490483,6.505965839,0.728836602
PCDHGC3,-0.106466829,5.292730228,0.660634302
MRPL43,-0.127496332,5.542936382,0.355402232
DNAJC8,0.287894932,11.51283356,0.346811203
UQCR11,0.06053424,6.804590941,0.660997322
RAB13,1.92267304,6.828344193,0.03111218
GTF3A,-0.04229429,6.663602853,0.672736486
PUS7,-0.063820284,6.607685981,0.606665429
SNORD116-21,0.286894204,5.644332087,0.280960634
UQCRFS1,0.119783475,6.067308877,0.325065169
CISD2,-0.235541653,5.09406305,0.191234531
ZNF571,-0.903592081,7.201780976,0.005821419
KLHDC3,-0.355488451,5.099775501,0.054911427
TMEM200B,-0.125085735,10.00717484,0.768644583
AP2S1,-0.118824875,4.71143006,0.618088896
ORC2,0.108347013,5.025144273,0.638436947
SNORA78,0.15975774,5.556259769,0.622901872
LRRC8D,-0.124110553,5.63700864,0.419643819
ZNF395,0.009474809,5.293775422,0.932004684
TOM1L1,0.055812617,5.310061488,0.706485812
ARIH1,0.017668715,4.78070185,0.932065288
PSD,0.684859119,5.452118145,0.014044677
CTBP2,0.188037733,5.276873717,0.372880774
KBTBD6,-0.02065206,5.318014097,1
MPV17,-0.401912168,7.899457523,0.014105159
MAPKAPK2,-0.321708964,13.82688812,0.18525331
INPPL1,0.40325512,5.378793112,0.208996035
NOMO3,-1.609418362,5.622019079,0.011438674
ZDHHC9,0.046652242,5.091162465,0.847129215
CXADR,-0.265127635,6.878888076,0.056617815
DUSP18,-0.078922038,6.838405632,0.464689343
SNORA54,-0.309425427,5.152943302,0.072021661
PPOX,0.324840869,6.443745475,0.00838915
AEN,-0.79243404,5.726384597,2.18E-05
SMPD2,0.312152878,4.661133298,0.188488962
MAP2K2,0.190271065,4.884716388,0.445796488
NIPSNAP1,0.285064584,5.368605321,0.081823055
TEX2,-0.313284092,4.938618577,0.08241152
LOC550643,0.38611751,5.811447067,0.054589587
DPP7,-0.522471748,5.172375255,0.002751525
SC5D,-0.087288833,4.790754902,0.729687911
LRRTM2,-0.29169565,5.458171144,0.068836961
LTBP4,0.050645105,4.898288369,0.831399051
DIP2A,-0.121425959,5.595058556,0.357495254
DDX21,0.258144385,4.911845497,0.193763845
NUP88,0.574725518,4.872854434,0.005048146
HNRNPAB,-0.208740894,5.439936895,0.231475515
CDK6,-0.142424339,5.595372864,0.329181348
DDAH1,-0.117488275,5.168408076,0.594806139
TRIM52-AS1,0.275454266,6.774591155,0.063981891
MID1,-0.88495005,7.923820358,0.01067084
ZNF653,-0.265989444,5.229226011,0.096049295
PLAC9,0.180845329,4.863536263,0.419472341
SYT5,0.437667955,4.745514737,0.038983328
RABL2B,-0.157308619,4.691360759,0.454484808
MME,-0.47777601,5.433418121,0.232868209
KANK2,0.203762123,5.248195576,0.292019293
FAM60A,0.145891438,7.213985743,0.324362057
GAD1,-0.184829532,4.771111842,0.389362422
SHARPIN,0.281653594,4.775632275,0.202463316
DYNLT1,-0.15390281,8.221076029,0.73715081
EAPP,0.054765826,6.058567077,0.707679364
IREB2,-0.473149655,6.075031769,0.027922967
TTC5,-0.207512858,7.599103727,0.088937517
NAMPT,0.24393397,5.478320372,0.219978083
ISCA1,0.085085687,6.102989904,0.591887395
KIAA1324L,0.59878988,6.35466007,0.014013062
SAMHD1,-0.021068136,6.487480766,0.927861298
EGFR,0.065264238,9.62820326,0.715760591
EIF3G,0.192858172,6.050333309,0.314669655
SDC2,0.359853229,5.141512391,0.048062157
NIP7,2.667659863,6.577849093,0.056528275
RBM12B,0.09357055,7.269122619,0.695963996
VPS72,0.465578101,6.203831659,0.000254091
MRPL28,-0.08134243,4.976523819,0.748448865
BRI3BP,-0.297082074,4.720464481,0.174485036
FBXO17,-0.32741891,4.835776907,0.121573483
PTMA,0.072192632,4.786824473,0.885525851
ADSS,0.116576813,7.623232804,0.436251045
PICK1,0.536960217,11.55480832,0.145894092
CEP72,0.139791118,4.805967729,0.553585759
SCRN2,-0.107932655,4.650864744,0.744601241
LINC00116,-0.36678357,11.5978625,0.005352853
SEC61G,0.043344715,5.282227508,0.946960373
FAM73B,0.338223845,4.830932329,0.119392449
SNORD116-20,-0.447217765,7.446001562,0.13999938
GM2A,-0.046519071,6.563896825,0.744205202
SS18L1,0.03266726,4.766397363,0.963140594
PVR,0.091506546,5.531053002,0.565185106
PPP2R5B,0.020962269,7.602373589,0.869989386
EEF1E1,0.003132133,5.063078218,0.939481634
GPR107,-0.082841155,6.341667118,0.570020221
TTYH2,0.347123191,4.926363671,0.084914706
TIMP1,0.028037215,5.055673922,1
POU3F2,-0.163761418,5.992630473,0.311750381
ETFDH,0.256358061,5.302088932,0.100943973
PKNOX1,-0.35014255,4.948747434,0.251636907
TCTN3,0.168982262,4.881211498,0.400849933
SNORD12B,0.756825406,4.935438724,0.001977579
SAV1,-0.319486772,7.366740197,0.14249205
TRIO,-0.340537667,5.980290169,0.010557388
TP53I11,-0.392118389,6.972261779,0.290744866
GABARAPL1,-1.249117048,5.413310744,0.000406948
FAT1,-0.148259892,5.181050805,0.465773618
DOLK,0.018899253,7.333623488,0.861196919
PDPN,-0.102456547,5.354552138,0.59898929
IGSF9,0.571506022,4.739624882,0.051435313
FAM175B,0.118920175,6.973568302,0.376487912
CHD8,0.104330384,5.428780115,0.580782399
OSTC,0.197419977,5.808978198,0.177125248
MAD2L2,0.573238328,5.23711948,0.006741148
LOC645513,0.022174289,6.703795937,0.902691384
LNP1,0.072376929,4.904339255,0.745651684
STRN4,-0.018769565,6.838745862,0.927218739
KIAA0895L,0.127149389,7.124070661,0.960944375
GLOD4,0.145120115,4.862787753,0.500628583
DIMT1,0.056875633,8.237840405,0.712077589
C3orf17,0.240107458,4.721855977,0.400525358
TCP11L2,0.147922015,5.501725372,0.421182583
LRP2,-0.275080688,5.617832215,0.140149509
SNORD115-6,-0.707472894,5.574674123,0.034558496
COX7B,0.144728182,9.307416575,0.510098951
HIST2H2BA,-0.245477801,7.49635446,0.080900945
SNORD126,0.285793497,5.123750042,0.123709982
CCND2-AS1,0.275055958,4.792263918,0.243303805
RPAIN,-0.059174013,6.076028957,0.579101345
GPATCH8,0.052801894,6.071704726,0.892283215
PPP1R26,0.027823458,6.053127495,0.91375679
SEC24B,-0.089053161,5.12641749,0.686305261
KIF27,-0.159002827,5.026504294,0.483663589
CSRP2,0.144318245,5.003924613,0.524960139
LOC100132815,-0.008190303,12.04955374,0.971793852
POU3F3,-0.085518424,5.196978659,0.599114458
FOXRED1,0.203587486,4.946432603,0.307224205
HNRNPUL2,-1.143989385,5.1394475,0.00670728
ZBTB37,-0.112051862,5.067804156,0.545023922
MPDZ,0.133416693,5.608512981,0.324613805
DIABLO,0.331387219,6.260973269,0.01672925
TEFM,0.052682486,5.259216058,0.741276597
SNORD116-22,-0.119785536,11.65870723,0.359436661
BCR,0.179226883,4.772817464,0.542763887
C11orf87,0.361806764,5.630953175,0.092746681
EDEM2,-0.124752242,5.375652732,0.433023541
TDRD3,0.144428692,5.008499712,0.491148108
PSMC2,0.171047277,6.38891849,0.570381625
LAMTOR2,0.351673849,4.809705816,0.080270006
ASAH1,0.111672233,5.553267477,0.785680575
TBKBP1,-0.475903715,4.906201733,0.116522802
BZW1,-0.230864189,6.610678818,0.130778804
ATM,0.110235382,5.064685259,0.606088068
TMEM99,-0.126806357,5.066031755,0.4348553
SDAD1,0.293879903,7.087143548,0.570409879
STK17A,-0.638773067,9.886940167,0.003332953
C17orf49,-0.341629429,6.268195167,0.247304704
MYL4,0.199059594,5.32985108,0.258040918
TYROBP,0.143384429,5.642930187,0.366582247
ZNF385A,0.055382874,6.420595666,0.701063742
NMRK1,-0.098325692,5.851807269,0.464787637
S100B,0.342914456,4.80583508,0.090296677
TCEAL5,0.100194623,4.995905133,0.686895187
SULT1A1,-0.385035286,5.69833139,0.014846025
NCKAP5L,0.06285416,5.592597597,0.707074719
PDHB,0.376341911,4.66242979,0.107833666
TP53INP2,1.231009614,8.553298015,0.414999642
TBC1D20,-0.245604078,5.015893279,0.416303984
TFPI2,0.207773845,6.105637565,0.094141104
RIBC2,-0.099485188,5.366135651,0.788966427
KCNMA1,-0.057566878,5.128124739,0.868883998
HECTD1,0.034402467,5.212499351,0.929697765
SGTB,0.885673727,4.641696768,0.000159999
PPP3CB,0.373298513,4.703767823,0.084773795
GTF3C6,0.32099498,5.240789093,0.227970991
COLEC12,-0.480819004,4.803522903,0.023722993
GTF2H2,-0.413205307,8.145273015,0.005763528
ACTR10,0.253656052,4.828117064,0.219150297
SOD2,-0.381538172,4.881213197,0.045348072
FAM110B,-0.238279061,6.494884242,0.065204553
JMJD7,0.276771524,5.170214127,0.139952322
DCAF17,-0.682327445,9.459266465,0.000518377
CACFD1,-0.27094833,4.82098526,0.421717797
GATA6,-0.23312947,4.764821939,0.289214943
ALG5,-0.085623833,6.846857788,0.491092105
SNORA14A,0.453470589,7.331349549,0.196791361
MFSD11,0.209958062,5.762039004,0.195843076
GPALPP1,0.317906259,5.758837605,0.083116759
RPS19BP1,-0.171133745,4.948932768,0.362283173
TTC33,-0.161032161,5.329157736,0.279079656
BPNT1,0.240658378,5.50879292,0.37918104
HAX1,0.096971579,10.43543391,0.98987494
CHD4,0.075820561,5.69272409,0.598218506
CMPK1,-0.090986042,5.280019486,0.544304571
AP2B1,0.415906582,4.707424462,0.044146828
BACE1-AS,0.183436213,4.747088681,0.47974406
PAAF1,0.16737645,5.876005752,0.197121413
DGCR14,-0.445189508,11.58234393,0.002706036
C6orf57,-0.001258475,5.678259652,1
TASP1,-0.077609206,5.218128026,0.8833493
WASL,0.022849502,4.837163295,0.903048692
EARS2,0.320229332,5.382589961,0.203174804
PPM1G,0.349847508,5.043177821,0.21577243
RPS14,0.066315501,4.874087569,0.800524801
TMEM161B-AS1,-0.215796717,5.092346115,0.235489588
RGMB,-0.199102604,5.259706964,0.252914263
SLX1A,-0.423947785,4.823213361,0.038113238
C10orf12,-0.103137362,7.969478592,0.417264407
LPL,0.861731036,6.143420547,6.80E-12
ZNF709,-0.536564781,7.937237563,0.000201249
SUV420H1,0.203687541,5.004945239,0.253627586
ZNF710,-0.654710551,4.899944212,0.002824126
N4BP3,0.276227194,4.883949207,0.169558678
TEX9,0.001105127,5.464461702,1
MRPS18C,0.078487838,6.341464405,0.542332007
DUSP23,-0.52652207,6.961236719,0.006618838
SFSWAP,0.176127877,7.419769879,0.11301328
CELF1,-0.24077914,5.120314013,0.247867069
CNN1,-0.121368134,5.833081496,0.373900189
INPP5A,-0.001336111,5.552504151,0.984594697
AKT1,-0.239864371,7.90190133,0.056799419
PLEKHA6,-0.278383141,12.96018355,0.29202681
CCDC42B,0.466181702,5.813704331,0.019946151
POFUT1,-0.321862237,4.967282271,0.067530807
PPP4R2,0.105779763,8.350816246,0.702345376
TSNAX,-0.032660579,7.230086668,0.890140117
KANK1,0.84102349,7.909205168,0.053771034
SH3PXD2B,-0.244012607,4.775210894,0.225626766
LRRC14,-0.465598531,4.847502455,0.017871843
SNORD33,0.135934116,5.127734307,0.774082344
TBC1D24,-0.179666305,4.886679939,0.278346394
BCCIP,0.008226625,6.277243437,1
SNORA21,0.007229895,5.982597702,0.957240748
SERPINF1,-0.281699077,9.759423564,0.225321674
FUS,-0.524985081,4.949127138,0.019101719
LETMD1,-0.268251103,9.749857195,0.582729752
SLIT1,0.490539595,5.176139601,0.009847706
EFNA3,-0.625508357,6.860626296,0.000709749
DCBLD2,0.382749952,5.43935243,0.012302585
MDH1,0.12775143,4.837762726,0.598543663
MIA3,1.309099641,8.705397387,0.347276937
PSMD9,-0.112985404,5.06362643,0.591626079
FLJ31306,0.0664161,4.888277548,0.840120232
FZD2,-0.318910243,4.741748373,0.112641777
DDRGK1,0.208821813,6.368964112,0.132491752
ORC4,-0.20196588,7.785404993,0.488898325
ANKRD11,0.840461166,4.925566121,9.33E-05
POLR2F,-1.173574992,5.399047294,0.052093125
ZNF124,0.009912469,4.797910926,1
THBS3,0.130694638,7.149049438,0.245773996
DFNB31,-0.095306985,9.486744981,0.468416117
HNRNPA0,0.055361029,4.734592567,0.867262684
FNBP1,0.015093646,5.06882933,0.897931381
SNORA20,-0.37451846,7.426214105,0.188358444
TF,-0.315774336,5.195637626,0.072020066
ATP5L,-0.061968851,5.84568194,0.720430822
NCAPG2,-1.243677479,5.143510258,0.000876845
UBE2J1,0.004486557,8.642747667,0.988205775
DUS1L,0.08692152,10.7577185,0.649128083
RINT1,-0.014601919,5.689190579,1
CYP1B1,0.413498297,6.203384806,0.023579522
BRAF,0.19855312,4.774113215,0.391434139
ACTA2,-0.10242305,5.857572226,0.434376911
RPS4X,0.09768915,5.145932418,0.641832421
COG6,0.525321776,5.698361682,0.539184246
TM9SF4,0.001231138,5.16602116,1
IFIT1,0.0017275,7.186606448,0.993267955
KATNB1,0.033737275,4.896385814,0.935153761
RAB9A,0.112992286,4.958321978,0.812757044
FTO,-0.3408829,5.498993711,0.028759975
SRSF1,-0.16917242,16.52084762,0.349557014
SIRPA,0.04657598,8.76250185,0.738085431
FANCG,-0.33114631,9.773559849,0.012096837
SNORD115-21,0.106107162,5.800388578,0.538730709
EPS8L2,0.399432089,5.092486981,0.029605264
NOP2,0.153962289,7.355121789,0.273947706
FOXO3B,0.277319433,5.028619,0.127101135
GRB10,-0.626035495,8.366957976,0.000462436
LINGO2,-0.03879564,5.124550834,0.922755913
RNF157,-0.037364427,4.905662342,0.945348827
COL14A1,-0.23948096,6.102572745,0.053261814
MRPS18A,-0.288580196,6.103092557,0.051867936
LPPR4,-0.168073091,5.577795845,0.214968952
C11orf49,-0.115600577,4.96921763,0.702875498
BAZ1A,0.149785833,5.15988216,0.462807804
PATL1,0.201997959,5.555057293,0.199571267
KCNK1,-0.738997266,9.079709334,0.039921317
TMEM185A,0.158105798,4.93593898,0.465691446
GLA,-0.582684427,5.003903117,0.045810126
GOLGA2,0.202395942,5.522876865,0.277473114
NAA30,0.01224873,5.516587128,1
THUMPD1,-0.285709118,11.35873023,0.035595697
EXOSC5,0.086272705,4.935459577,0.791118859
ZC3H7B,0.153937247,5.259217086,0.393943066
ANAPC4,-0.228498114,4.885131771,0.224267304
LOC100419583,-0.222123796,5.992691533,0.106092106
RPL19,-0.562577547,5.257909355,0.013167941
NPTXR,0.195553357,5.001984248,0.335764894
POLR3B,-0.253201005,4.730730947,0.329825799
ZNF638,0.543468011,4.845887643,0.116955788
ARMCX5,0.00056564,6.221193434,0.99019573
BDKRB1,0.111490574,5.002422879,0.610364242
TOR3A,0.073680195,4.940128901,0.86496658
SULF2,0.092909094,5.183044717,0.592066798
FAM117B,0.857176046,5.1113449,0.000853428
KHSRP,0.110217472,5.060248314,0.522832346
NOV,-0.291034443,5.221346598,0.424574911
POLR2I,-0.107482572,5.843791547,0.424524312
PPP3R1,-0.493916718,11.73609453,0.00208086
IRF2BP1,0.438425502,5.27675174,0.078037451
AKT3,-0.736182252,5.285915376,0.13790396
PLEKHG1,-0.19919149,6.583424265,0.076863049
HOMER2,0.387535745,4.700277977,0.095710275
C12orf10,0.092224205,4.889650925,0.691349878
SLC7A6,-0.449992848,10.88864231,0.00276546
SPATA18,-0.158570396,5.249448474,0.285678412
PARL,-0.299142143,4.95530273,0.132277509
OSTM1,0.062124387,5.290159389,0.744003916
RRN3,-0.077943332,5.958994328,0.715532198
ATRAID,-0.154588421,4.704298518,0.482684564
MLX,-0.115560794,5.25957531,0.673324094
STIM1,0.845028662,5.349390886,0.001547179
ELP2,0.163404012,5.429881823,0.600533678
HIP1,-0.258554293,5.904379251,0.093041494
TCP11L1,-0.432795981,5.172398021,0.044436183
CDC14B,-0.534650683,5.024977615,0.020727144
STOML2,-0.094852983,5.226490129,0.603288921
GLT8D1,0.581478135,7.397037513,0.443270616
MIR100HG,-0.011588727,6.582207218,0.927508489
FBXO5,0.176760039,5.332806299,0.333845295
PGM3,-0.014709957,5.374181925,1
CSE1L,0.233548073,5.040843043,0.625090512
SEC24D,-0.210036045,5.676022444,0.202472193
HPS4,-0.266697535,5.781413236,0.066968467
DAAM1,0.081519369,4.831923438,0.738086863
UBXN1,-0.975153082,12.42171497,0.014341973
NID2,-0.027590929,5.831911748,0.787702051
NARFL,-0.012796393,4.987743994,1
PHC3,0.39043266,6.175849874,0.033848695
SNRK-AS1,-0.090714119,6.659529787,0.556336013
PIEZO1,0.412939326,5.003356293,0.030769033
TBC1D5,0.104759139,5.105078107,0.541060506
RBM24,-0.114383311,5.079299542,0.617926053
ANAPC13,-0.361643939,5.242052336,0.024244502
TMEM42,0.070027408,5.237617047,0.702021824
ADCK3,-0.665318015,6.22894681,2.54E-06
TRAK2,0.119960871,6.971647385,0.524249576
ASTN2,0.075000215,4.965568306,0.737808815
PTPMT1,0.144413614,6.224150624,0.341171496
NEDD9,0.201357113,6.087931656,0.072097105
UNC79,-0.173238335,7.029031446,0.176538332
OGFR,0.073700776,6.044125949,0.55931993
CRIM1,-0.073539217,7.182588954,0.502659278
SNORA51,-0.068791682,5.109656745,0.80090959
ARV1,0.004261154,7.194218366,1
ST6GALNAC3,0.213967395,7.492514469,0.408423995
SNORD59A,-0.058294579,6.47281081,0.754902354
CDK2AP1,-0.348744023,11.53690684,0.041472561
TERF2,0.203220792,6.589699447,0.444962422
THAP7,0.117111734,6.336111784,0.482164748
TECPR2,0.218629152,12.42492349,0.533131335
DPP8,0.003663494,5.6429276,1
NHSL1,0.215822994,5.439492083,0.165181412
TAF9B,-0.348774956,5.527892155,0.342538339
PRMT10,-0.287789017,5.713924967,0.416964151
LINC00674,0.201840469,5.332306411,0.197637085
SNORD116-13,0.151319268,4.756663204,0.494367659
SREBF1,-0.499728262,5.693686565,0.00051782
ACIN1,-0.127978515,5.009606495,0.570980807
EHBP1,-0.09260415,5.784579793,0.61663839
COL6A3,-0.607560843,6.260966181,0.000383606
PSMD5-AS1,-0.023786416,9.032753428,0.853932354
FAM118A,0.042449762,5.399437681,0.801658026
ABHD17A,0.100211765,4.72067822,0.680934698
DTYMK,0.191605724,6.056248295,0.147789946
ZNF414,-0.003942462,4.775325245,1
PFDN5,-0.470363231,9.831098652,0.298507436
ADPRHL2,0.610886018,4.614424371,0.00875379
MMAB,-0.015779081,4.89059041,1
C1D,-0.088311983,5.03937472,0.624483887
KCTD15,0.770358255,6.152796608,0.002580247
FILIP1L,-0.224352622,5.553162599,0.160324865
LIMA1,0.056518602,5.211481995,0.877067643
CC2D1B,-0.087719629,7.221590476,0.687886821
WDR41,-0.050266442,5.409187263,0.763252448
DLK1,-0.218232247,4.940489236,0.272995079
ABCA3,-0.202885748,8.643359762,0.216683105
ARHGEF2,-0.291496948,10.49242811,0.090725814
PHF3,0.29200077,8.532314728,0.181058556
SYN1,-0.438265536,9.898420376,0.018088799
PDZD8,0.124288579,4.803513416,0.553585759
CIRBP,-0.256610148,5.668793864,0.073721496
IFNGR1,-0.554540667,8.971008421,0.009004761
RPS9,-0.25561235,11.4945306,0.050885246
SEPW1,-0.770844973,5.421713609,3.98E-06
PTP4A3,0.164240267,5.846334271,0.251082156
LGI4,-0.155972359,10.29825614,0.256983256
TMEM229B,-0.164258004,7.077743505,0.145036802
WIPI2,0.050624732,5.341839275,0.749210027
EID2,-0.179629019,4.745494352,0.406976657
CCDC40,-0.422622764,5.506107429,0.004180311
NUCB2,0.174549952,5.158862494,0.330941061
FASTKD2,0.248976681,5.257419532,0.189995609
DGCR8,-0.222596592,5.310249024,0.20099398
MAPK6,-0.260072677,9.705422542,0.061984807
FAU,-1.661638249,6.471733845,0.163870726
COX5A,0.274303147,5.710233206,0.054410931
CSNK1G2,-0.223568812,5.49259931,0.145146455
COPB1,-0.144236979,4.951161189,0.467555452
RBM15B,0.329282482,4.960176064,0.106560548
VEGFA,0.250522821,5.066498633,0.190879754
MEF2BNB,0.11288711,4.710413928,0.624009881
KIFC3,0.030164554,7.330561127,0.861768705
NACA,0.328472481,5.464852289,0.056378269
LOX,-0.228241334,5.429392848,0.143618695
PAM16,-0.06115913,4.892431181,0.811761227
FZR1,-0.002080617,6.744429351,0.981254052
A2M,0.21831383,5.184261304,0.231620924
NDST3,-0.2572059,5.51365164,0.117950298
MFN2,0.14355726,5.423663663,0.397956073
CCT2,0.015491434,5.123447817,0.944109851
FBXO46,0.160552811,4.774062842,0.562246764
RP11-620J15.3,-0.179612596,5.552395778,0.372859032
DHCR7,-0.113408745,5.363034424,0.477792485
TBRG4,-0.826856376,8.267344025,0.000139917
OCLN,0.68397061,5.173545124,0.000447595
SORT1,0.461559313,7.594848023,0.024738836
KIAA1147,0.006602856,5.936346665,0.929332754
COG4,0.431182137,5.267840056,0.02015532
FBXO21,-0.174010138,5.974970236,0.41042717
PIGT,0.037492545,6.787595339,0.767061281
HIST1H4L,-0.046588457,5.986252957,0.716643472
SRGAP2D,-0.294932694,7.15404209,0.010803433
NDUFAF3,-0.069361478,5.857914156,0.555554331
S1PR2,0.08658369,4.869282771,0.836188688
MIR7845,-1.391277878,7.258614835,0.000106355
ARMC3,-0.023407806,5.041710178,0.948301196
MARCKS,0.527691489,5.227123754,0.003058118
CUTC,0.024237115,5.355845061,0.983372192
3/6/2021 0:00,-0.339522506,4.875957202,0.179549114
ANKFY1,0.27580283,5.119440268,0.221244212
FANCF,0.16844699,4.994018723,0.391276133
VAT1,-0.834622468,6.090920704,0.037049083
OTUD3,-0.186816517,11.64681455,0.564540542
MAP1LC3B,0.042073256,5.230038648,0.917231135
CRYAB,0.243317567,4.899190721,0.185508585
PDZD11,-0.307702338,9.962100799,0.053521835
AGPAT2,-0.485956252,5.493706995,0.001076284
FHL1,0.139044916,4.831076545,0.54513326
MRPS23,0.139907856,5.798262638,0.487692746
PRMT3,0.111573577,6.040146585,0.407658381
DISP2,0.219656271,6.200893589,0.18186575
MIR4515,-0.145637342,6.333987148,0.217895259
VIM,-0.002554038,6.296012503,0.976908576
TMEM175,-0.278346008,6.908548899,0.017534707
THAP5,-0.391183895,5.07278683,0.024317374
SLC39A10,0.100176019,4.821142475,0.623284193
NAV2,-0.437145646,5.341003596,0.006052362
CTDSPL2,0.007373747,5.595618707,0.964388673
3/4/2021 0:00,-0.03296022,7.090696192,0.824803988
RAD9A,0.319882861,8.827147849,0.178024926
HSPA4,0.410963954,5.37389412,0.027374337
PSMA2,-0.15858166,5.338725034,0.295447271
