Short Gene Name,PGP1,GM23716,GM23720,GM25256,BXS0110,BXS0111,BYS0112,BXS0114,BXS0115,BXS0116,BXS0117,902,14758x3,14799x1,14824x13,14763x7,14739x3,14765x2,14710x6,14781x16,14746x8
SHROOM2,3.9493449999999997,5.344607333333333,3.205757,3.617827666666667,3.76219,3.563026666666667,4.041286666666667,5.846115,6.836337666666668,4.228891333333333,3.3139083333333335,1.7010956666666666,3.8871630000000006,3.307802,2.999966666666667,2.938908,2.30368,3.7703276666666667,0.8771370000000001,1.8388540000000002,1.8583736665
DVL3,10.236044666666666,12.658245666666666,14.188142000000001,10.783473666666666,15.52643,14.184453333333332,14.506428333333332,11.289639333333334,10.058753666666666,10.894814000000002,9.156010666666667,10.618678000000001,12.137747666666668,16.107176,12.653902666666665,16.042319333333335,14.1201625,15.260098333333332,7.593695,11.048986,10.847535664999999
LIMK1,13.002985666666666,15.381696666666665,15.806634,11.744300666666668,17.343039333333333,14.37249,15.400002,14.518072333333334,11.764150999999998,16.405521333333333,11.586196333333334,11.576281333333334,10.210819666666668,12.684436333333332,9.919502,13.747973,15.755028500000002,13.015413666666667,9.878274,9.885673333333335,13.604881835
ASAP2,3.8263623333333334,5.463024666666667,3.6245293333333333,3.2335146666666668,2.7489926666666666,2.1538920000000004,4.725347999999999,2.7596996666666667,3.5957486666666667,3.2926486666666666,3.6839996666666663,4.087292333333333,0.921385,2.406476,1.847675,2.464172666666667,0.8692730000000001,3.070691666666667,3.260501,4.75432,2.035468
THBD,1.1579383333333333,0.958862,3.1435553333333335,4.032827,6.645307,1.8651053333333334,3.545042666666667,2.600948,0.843948,1.218022,1.9136503333333332,2.423212,5.489550333333334,5.693825,9.848167666666667,6.238685333333334,12.4004145,6.627421666666667,0.056869,0.2901943333333334,1.8567418334999999
IRAK1,6.959114333333333,3.047807666666667,4.100936,4.2196826666666665,7.2414179999999995,5.113271666666667,7.784402666666668,4.040378333333334,3.0280833333333335,5.6991163333333335,2.7492083333333337,6.825055,8.643287,14.385535666666664,8.934049666666667,8.988207666666668,12.5365445,10.430768333333333,3.658486,5.4961709999999995,10.736312333499999
PKD1P1,15.199734999999999,20.464689333333336,16.542723,14.349123333333333,19.588226666666667,17.255118666666664,19.627519666666668,14.576298333333334,14.072344333333334,17.971695,17.97904133333333,18.313727666666665,16.966366333333333,19.232141000000002,13.423505666666665,16.538807666666667,18.3474595,20.393662666666668,22.188691,22.643053,15.412661
NIT2,6.8647789999999995,5.057040333333334,4.7307646666666665,4.799414666666667,4.716899000000001,4.812974333333333,6.571714,5.968677,4.186397,4.538397333333333,7.034016333333334,7.369318333333333,11.032000666666667,13.082647666666666,7.272735666666667,6.646473,8.949069,9.391771666666667,6.188373,6.733262333333333,6.0196516665
VCL,13.382551999999999,11.552903,18.243902333333335,13.123663333333333,18.672342,24.412422000000003,17.486916333333337,14.261803,11.848690666666668,10.879663333333333,12.269693666666669,15.014239666666668,13.793931999999998,23.808182666666667,14.029581666666667,20.282718,18.682688,20.873256,3.884775,6.840343,10.320315999999998
ORMDL3,18.752749666666663,16.677411,16.181054,16.890367666666666,21.176354,18.557566,17.463583999999997,14.915572,13.950115666666667,15.156049333333334,16.209058000000002,17.71744,17.41985933333333,17.587470666666665,14.082406,17.018817666666667,21.904438,22.498869,7.111421,13.693559333333335,17.464656165
MORN1,2.323299,2.6406630000000004,2.012006,2.7045073333333334,3.610094,2.8494146666666667,3.305374,2.9789623333333335,3.3776810000000004,2.908549333333333,1.495757,1.7110866666666666,1.4551446666666668,2.2900466666666666,1.0155133333333335,1.6764109999999999,2.6880425,3.637186,1.020522,1.7951646666666665,2.5020158335
CHAMP1,3.390526,4.789336,4.495867,4.023773666666667,3.7268043333333334,4.0230076666666665,5.340587333333333,4.048187333333333,3.280614,4.620396333333333,6.185047,5.562323666666667,4.095099,5.151230333333333,3.7055816666666668,4.765218,3.6881180000000002,5.122992666666666,5.309097,5.783877666666666,3.0319315
HNRNPA1L2,16.359995,9.381984666666668,8.839527666666667,8.926057666666667,10.300811333333334,5.595232,11.098355333333332,11.317662,6.274385666666667,8.077528333333333,14.758782333333334,11.498088333333333,11.232163666666667,10.117420333333333,14.671990000000001,14.547389,16.10399,14.054141,3.808563,12.338372333333334,10.790254835
DNAJC9,13.901440666666668,9.387640333333334,7.617518333333334,7.847178333333332,8.064266666666667,5.424505666666666,9.284298666666666,8.071717999999999,5.886906333333333,6.621412333333335,12.893749,10.612365,10.146255333333334,9.20417,10.537608,11.025242666666665,11.249821,9.953438,7.501341,12.676541333333333,9.158424499999999
VGLL4,12.416095333333333,9.662679333333333,13.100489666666666,12.997367333333335,14.638853,18.145515333333332,15.365452666666668,16.702688333333334,18.591950999999998,9.90996,11.042724666666667,9.366791000000001,8.410691,12.834318999999999,11.121653333333333,12.366510333333332,12.746195,16.36392066666667,6.375267,9.676697333333335,10.616351665
NEK6,2.8166093333333335,3.2960100000000003,2.5379573333333334,2.993017,4.310787333333334,4.959934333333333,5.5077126666666665,2.1562853333333334,2.2639306666666665,4.653832333333334,4.481605333333333,3.796943666666666,4.893306666666667,5.2482256666666665,4.460415333333334,4.055224333333333,3.191781,6.216204333333333,1.268744,3.8951463333333334,4.0203679999999995
MPZL1,9.307135,6.573775,14.453752333333332,9.520712666666666,12.917978333333332,14.887567666666667,14.358312666666668,12.268207666666667,8.071990000000001,6.6067116666666665,9.178924666666667,9.504007666666666,16.122126333333334,31.426471333333335,18.265146666666666,24.368156666666664,21.4392505,19.37006866666667,2.461271,3.5961103333333333,9.055667665
GPC6,9.276840333333334,4.364055,7.617790666666667,7.330745,10.425413999999998,10.846702333333333,9.653840333333333,9.688391,7.130992,5.940029666666667,6.559762666666667,7.052454,6.103915333333333,14.261366,8.807979000000001,8.534790666666666,8.6534075,11.10375933333333,4.38003,6.464506666666668,7.771331665
ARHGAP44,2.0782546666666666,3.6879616666666664,3.443196,1.5258663333333333,1.8660453333333333,2.893921,2.917286666666667,2.7045369999999997,2.904299333333333,1.853581666666667,2.0761153333333335,3.219631666666667,1.751546,2.6640319999999997,1.977782666666667,2.403016,1.7176945,2.7743966666666666,3.369153,3.789427,1.409112
CDH24,2.4647516666666665,3.9364826666666666,3.188438,2.5731966666666666,3.3385606666666665,3.2975010000000005,3.3937306666666665,2.770977333333333,2.8428256666666663,3.072127666666667,2.844659666666667,3.755053,2.8751909999999996,3.5839040000000004,2.1879776666666664,3.303975,3.8572915,3.295166666666667,3.445827,3.7886436666666667,2.5716433335
ASH1L,7.927066,8.118864,7.645957,6.482240333333333,5.410049333333333,4.880076333333333,7.543534666666666,7.173515666666667,5.371484333333334,5.822501333333334,8.547224333333334,7.546214333333334,5.998710333333334,6.197225333333333,9.195443,7.6759276666666665,5.3319795,6.4985713333333335,6.275227,12.010432333333334,5.555586999999999
ACYP2,3.4238043333333334,3.862975666666667,3.976312,3.6258776666666663,2.935230666666667,4.192925,3.1068569999999998,3.4163363333333336,4.302119333333334,3.8958556666666664,3.148607,3.3487899999999997,3.0935013333333337,2.2532783333333333,3.4186486666666664,1.7962363333333335,2.373368,2.464244,2.409948,2.510944,2.7307825
ARHGDIG,14.128924333333332,19.112636333333334,8.615398333333333,11.249559,13.995716333333334,8.908475333333334,9.837656333333333,9.567455666666667,10.720552,10.782780333333335,10.589127,11.165698333333333,20.218429666666665,5.493411000000001,11.191191333333334,7.294804666666667,8.7031665,12.341953666666667,20.440987,17.820481,14.292860666500001
MIS12,3.4030226666666668,2.7470839999999996,2.844735,2.3119796666666663,2.171596666666667,1.594241,2.5531586666666666,2.284895,2.081584,2.1638216666666668,3.0371106666666665,2.5664086666666663,2.5571656666666667,3.7989356666666665,2.0637353333333333,3.1685773333333334,2.611515,3.245248333333334,1.858691,2.9689166666666664,2.3127118335
MAP3K4,2.7001216666666665,3.3071223333333335,2.588939,1.0481323333333332,1.4245583333333334,0.938964,1.670275,1.7547513333333333,1.4312583333333333,1.4393643333333335,2.908333333333333,1.8916673333333334,1.9509993333333335,2.5890536666666666,3.5834116666666667,3.9139983333333332,1.977493,3.1666906666666663,1.688338,3.002632333333333,1.9127016664999998
PRC1,8.210982666666666,3.7833476666666663,5.1745323333333335,4.204123666666667,4.677139333333334,1.807393,4.492814,4.436399000000001,1.8981620000000001,4.871961333333334,9.119831666666668,5.540162666666666,2.803168,3.507846666666667,9.821898,10.166628000000001,6.9063365,5.196828333333333,2.066271,7.873252333333333,6.8435585
RHOB,38.314415,36.199851333333335,27.342185333333333,40.19721333333334,52.82076166666667,46.378443000000004,43.47369633333333,36.61529933333333,27.929596333333336,33.378989999999995,35.904074666666666,43.441279333333334,38.97588533333333,40.311592999999995,36.083648333333336,49.724806666666666,47.5783625,45.150347333333336,29.368052,29.32019166666667,36.731181
AP3M2,9.199297999999999,10.335368666666668,5.540696666666666,6.400963666666667,5.368102333333333,4.001655333333333,6.457605666666667,7.379655333333333,6.388092666666666,5.393459666666668,8.216121333333334,5.111593,7.528162666666667,4.747981,5.927215666666666,5.418935666666666,5.136477,5.476635666666667,6.402258,9.653545666666666,4.7762793335
NDUFB4,83.47399866666666,83.493056,80.597463,92.88963533333333,135.30866666666665,110.34568733333333,109.54266333333334,107.02891466666667,125.184649,115.09135666666667,104.39469100000001,97.27860866666667,125.177788,101.25455399999998,116.60975633333334,106.05688033333332,111.59638100000001,114.820812,69.749844,71.49847399999999,116.382216665
ZNF749,2.5693889999999997,3.031703333333333,2.049927333333333,1.8129039999999998,1.65836,1.7879836666666666,2.1210843333333336,2.284603666666667,1.655034,2.017411,3.154450666666667,2.9534143333333334,1.9280456666666668,1.9768523333333334,2.4891143333333337,2.7303949999999997,1.932568,2.307539666666667,1.006711,2.629643,1.7166051665
ZNF688,1.7907080000000002,1.0890659999999999,2.4109033333333336,1.660659,4.071723666666666,2.2634866666666666,2.9932993333333333,3.236845,3.2177373333333334,3.430169333333333,1.8830390000000001,1.7587173333333332,2.846045,3.397712,2.823537,2.5876783333333333,3.7007005,3.1531643333333332,1.100733,1.2102406666666667,2.250718
PARP14,1.5972793333333335,2.086123,4.187207666666667,1.9648690000000002,2.000636666666667,1.7369773333333332,3.039054666666667,2.3524446666666665,1.8781059999999998,1.112281,1.5921979999999998,1.6182403333333333,1.5696586666666665,4.734418000000001,2.342504,2.3622080000000003,2.719747,2.7218533333333332,0.437895,1.3284546666666666,1.6700128335
MTRNR2L9,2539.4022016666668,2205.7117933333334,2057.36811,2638.100882333333,2503.254520666667,3621.0012650000003,1570.1577253333332,2649.423886666667,4071.921385666667,3377.506637,2419.2460443333334,2837.993525,3097.650715333333,1846.261486666667,2173.4053719999997,1358.8452203333334,1906.4755810000001,1387.6004266666666,3108.746164,2343.6468726666667,2782.3849895
ZNF474,2.5368923333333337,0.49671466666666664,1.067702,3.476131666666667,5.052812,6.409409,3.580499,6.001041333333333,7.270725333333334,3.165367,1.76344,0.5896196666666667,0.9103486666666666,1.5974406666666667,1.0436776666666667,1.0504823333333333,1.7890389999999998,2.805017,0.407785,0.7624513333333334,1.8082585
TMEM44,2.4964386666666667,3.134451,1.755949,1.9377856666666666,2.6425153333333333,2.1209086666666668,2.5295160000000005,1.947222,1.5650243333333336,2.2543320000000002,2.187921,1.7359653333333334,1.4577223333333336,1.877258,1.6248626666666668,2.3054213333333333,1.6236890000000002,3.2522203333333333,2.282603,3.0358443333333334,1.5225413335
SNORA40,49.19148666666666,14.719793666666666,32.11324200000001,30.235137999999996,42.015043999999996,39.11349733333333,0.0,13.65031,35.34438666666667,39.00218666666667,52.160125,35.981012666666665,2.352013,13.035231666666666,27.883536666666668,101.49291233333334,6.283705,64.441306,89.70486,71.800539,66.083026335
BID,3.556074333333333,1.9974516666666666,2.3643083333333332,2.1674936666666667,3.1934423333333335,0.940527,3.6972036666666668,2.318178666666667,1.5696103333333333,1.5528106666666666,2.4562433333333336,3.815229666666667,4.2981386666666666,5.8647366666666665,3.317205333333334,5.139490333333334,5.5746655,4.025912666666667,3.845975,3.015060333333333,3.5506451665
PALMD,2.6721750000000006,1.7718146666666668,2.135914666666667,4.148727333333333,6.806211333333334,5.411049666666667,7.177023000000001,10.601546,12.168107333333333,3.8377623333333335,3.9712790000000004,2.001666333333333,5.137622,1.8353336666666669,2.5157363333333334,1.607937,3.6912635,3.9008576666666666,2.881288,4.9571,2.6057765
AFP,60.226521333333324,50.84703166666667,165.006333,59.95962033333333,40.38008033333333,81.86680600000001,97.02424333333333,131.36638100000002,41.66623066666667,79.30966833333333,152.86617233333334,55.978068,1128.565157,1121.2313406666667,370.30476666666664,133.23779033333332,346.8505335,451.38719799999996,1.131119,11.720591333333333,52.449371850000006
PARM1,18.464369666666666,14.396827,28.572244,26.548157333333336,33.02238666666667,25.163752000000002,31.05449733333333,25.221948666666666,12.823406,13.554606000000001,16.542033333333332,22.858662666666664,26.290625333333328,32.540067,22.899835,17.430350333333333,34.797326,33.119409999999995,2.145309,5.518941333333333,15.346515335
SNORD45C,0.0,0.0,0.0,0.0,0.0,0.0,559.1518536666666,0.0,292.6922303333333,0.0,0.0,0.0,0.0,0.0,0.0,265.359558,0.0,0.0,0.0,0.0,0.0
HEBP1,5.867787,5.092763666666667,8.706610666666668,6.454935,7.132377000000001,6.075530666666666,8.786761333333333,7.950337666666667,5.691357666666666,6.878016333333332,9.121181,7.252234666666666,6.710933999999999,14.200912333333333,7.050829333333333,15.852602333333332,9.1348855,15.042041666666668,2.511744,6.803641666666667,7.1642688335
HDAC6,17.458731666666665,19.475032000000002,20.160793,17.066778333333335,19.57296433333333,19.102430666666667,21.652906666666667,17.09084,15.945034,19.009063333333334,15.961766666666668,17.32702433333333,16.518291666666666,15.842936,14.250446000000002,17.92997366666667,17.37048,19.725188333333335,14.77702,19.642917666666666,16.843182835
NSA2,37.26416266666667,25.089275333333333,34.19845266666667,24.313726666666668,28.993307666666666,21.472865666666667,42.850866333333336,40.089786333333336,16.289587,23.639418000000003,46.237109999999994,27.713222000000002,38.881528,40.902063999999996,60.95215533333333,39.43568633333334,44.182806,31.184366666666662,22.695641,27.274002,29.457826999999998
ARHGAP39,2.199939666666667,2.694561,2.2712493333333335,2.6821066666666664,5.370524,4.328078666666667,3.7186606666666666,3.577173666666667,4.2251199999999995,4.537970666666666,2.2131893333333332,1.7160659999999999,2.5288136666666667,3.4007460000000003,2.348451666666667,3.4177233333333334,2.936388,4.273927,1.547123,2.4218546666666665,2.6459831664999998
ZNF775,4.124886,4.217549,3.5702013333333333,4.576114333333334,6.658276333333333,4.504608999999999,5.614345666666668,4.9821176666666664,5.415044666666667,8.033482666666666,5.83785,4.5775836666666665,4.9845516666666665,5.101947333333333,5.266499,6.358394,5.115705999999999,6.006541666666667,5.338124,4.771533000000001,6.179443
GMPPB,4.628846,4.418938,4.369664,4.925169,8.079825999999999,6.7253713333333325,6.576596666666667,5.270286,4.6938233333333335,6.674171666666666,4.478612666666667,5.298144,5.652735,10.677277666666667,6.331979333333333,7.346406999999999,10.490958,9.049779666666666,3.071138,4.375731666666667,6.4885938334999995
MYL12A,25.674142,15.532501333333334,29.933176666666665,21.994073999999998,27.496896333333336,23.666959666666667,27.985242,30.528241666666663,25.706446333333332,21.259304666666665,19.225412666666667,19.137657333333333,42.236427666666664,67.12892233333334,36.773343000000004,40.02754166666667,46.21356,38.036046666666664,6.554155,9.717350999999999,22.391629835
SPCS1,47.50449166666667,35.82171333333333,35.395344,43.67457833333333,56.47660566666667,47.25984333333334,56.03773433333333,47.081648,50.29577,43.607052333333336,46.300053,47.02200866666667,55.21088633333333,58.86585066666667,52.97450466666667,37.403828999999995,52.415507999999996,54.106525,34.240989,35.42221766666666,52.184890165
POLDIP2,19.111082333333332,18.809686666666668,18.32989333333333,17.790301666666668,22.085932,21.551805666666667,24.046278666666666,21.777848666666667,19.627232000000003,17.693404333333334,20.191754,24.631905333333332,22.190348666666665,25.368025,20.405666666666665,24.15663566666667,22.375344499999997,25.792733666666663,15.444299,18.327698666666667,20.6982955
HIST3H2A,31.641587666666666,28.89177766666667,21.388358666666665,22.052946666666667,29.911256999999996,13.320913333333335,23.095243,20.172188666666667,22.21757433333333,54.270251,46.86977733333333,33.83119366666667,44.04058333333334,33.38546133333333,52.547738,50.61779766666666,39.795525500000004,41.373968,33.144097,31.933929333333328,63.327565665
PTP4A1,17.797858333333334,18.474712,13.142940000000001,16.71312933333333,15.427775666666667,12.916997333333333,19.178622,23.767813666666665,13.664356666666665,15.841407666666663,29.505771999999997,29.520595333333333,12.631197333333333,21.47104033333333,17.639365666666666,15.230301333333331,11.0413335,14.985528666666667,17.725941,27.355721666666664,10.826692
RDH14,6.2407520000000005,5.747363333333333,7.1648673333333335,4.869661,5.392440000000001,4.850086,6.196158,7.2812133333333335,5.451306666666667,5.486344,7.878678666666667,5.9167950000000005,6.753282333333334,7.715191666666667,6.162577333333334,6.198423666666667,7.226455,5.644451000000001,5.377584,6.244709666666668,4.6149898335
DYNC1LI1,21.438541666666666,20.54607366666667,14.187922,15.078826999999999,10.971542999999999,9.709060333333333,13.005473,16.155446666666666,13.047234000000001,14.418884333333333,20.065593,18.408230333333332,18.138159666666667,13.622707333333333,17.639195,15.059139333333334,10.9453335,14.172821333333331,21.21096,21.480221666666665,12.199657
METTL16,4.271376666666667,4.304134666666666,4.340128666666666,3.0074970000000003,2.8171873333333335,2.6925856666666665,3.803622666666667,3.9049659999999995,3.4556280000000004,2.965745,4.566832,3.985491666666667,2.6126489999999998,4.216926,4.3901346666666665,5.523229,3.2878904999999996,4.633265333333333,1.851198,4.237709333333334,3.1169283334999998
SNORD55,4549.435118666666,4707.765719333333,3307.441057,4364.870547333333,6290.433975,5945.737343000001,6885.774857666667,3338.0239149999998,4543.235064333333,2264.2675249999998,6343.312730333334,6099.068511333334,1518.6942073333332,7298.130010000001,2062.4900503333333,3802.0878730000004,4542.722475,2371.436971333333,7005.948976,2625.3433849999997,3884.7107124999998
SMC6,3.46111,2.6925310000000002,2.3220516666666664,2.344498,2.628756666666667,2.13837,3.098996,3.8012976666666667,2.0097533333333333,2.0695580000000002,3.8852846666666667,2.2114816666666663,2.87391,2.3086409999999997,3.3946236666666665,3.1092779999999998,3.1308595,2.737574,1.801646,3.6386199999999995,2.2187343334999996
UMAD1,1.6673123333333333,1.5639893333333335,2.224547,3.2584049999999998,2.1814976666666666,2.098326333333333,3.1129206666666662,0.8982200000000001,1.6711176666666665,1.242296,2.190726,1.55833,2.445244,3.4941106666666664,1.9162113333333333,0.705509,2.088568,2.4067296666666667,1.87764,2.397998,0.870126
GFPT1,15.655121000000001,11.641153333333333,11.961396666666667,12.058671333333335,10.968127333333333,10.828341666666667,17.434589,15.332913,10.022431,9.835653333333333,14.495574,14.375281333333334,9.980824333333333,19.034952666666666,14.701004666666668,12.950808,10.5992555,14.189090333333334,8.143704,16.894798666666667,10.286083835
PET100,102.48630766666666,69.53281833333334,68.24714033333333,86.72571966666665,105.100281,91.894204,100.787582,95.37807766666667,102.69315666666667,112.04046066666666,88.27939733333334,80.97861466666667,120.50722733333333,112.25662433333332,99.18562733333333,92.892337,92.45753350000001,106.33085833333332,73.421702,73.223571,118.74536615
RGS2,13.995485666666667,11.129483,12.037199666666666,10.422799,10.798433333333334,10.264403666666666,19.086766666666666,19.88198,17.186415666666665,12.012456333333333,24.197539666666668,17.485812,17.134237666666667,13.722779666666668,21.245563333333337,14.764179666666669,16.448003,13.853589,11.620355,13.752664333333334,10.248989665
PDCD2,4.510027,3.4041806666666665,5.449847666666667,4.237933666666666,4.237964666666667,4.491355666666667,4.200317,5.175927000000001,5.194388,3.4442070000000005,3.841144,5.010728333333334,3.7468046666666663,5.141324666666667,4.567418333333333,4.441901333333334,4.20233,5.311381666666667,3.165109,4.472466,4.0103925
AAAS,19.304300666666666,13.317614,16.167534999999997,16.85292533333333,19.545576333333333,18.841974,20.556719,15.558023,14.715852333333332,17.120061333333336,15.386063666666667,17.39263933333333,20.440152333333334,18.278603,19.706298,19.557930666666667,19.743951000000003,19.657953666666668,12.515485,15.719265333333334,21.162288665
ARHGEF17,5.094012666666667,5.613366,8.818228,5.264284,10.539693,9.590496666666667,8.966480333333333,6.915800999999999,5.336111666666667,6.926664333333334,5.533015333333334,3.9944279999999996,5.968259,13.332620999999998,5.442002666666667,12.610561666666667,12.68392,11.486780999999999,3.503116,4.283573333333334,6.6220511665
TRAPPC11,10.646285999999998,8.134261,6.581334666666667,7.36768,6.0888816666666665,5.023012666666667,8.330192666666667,9.239287,6.447186666666666,6.234083333333333,10.110863,7.722213,8.529080333333335,7.914476333333333,6.163476,7.9084873333333325,7.2236265,8.053410000000001,8.519869,11.976415000000001,6.059156
RRP7A,10.013824666666666,9.130072333333333,8.637238666666667,10.970213666666666,10.588664666666666,7.3032960000000005,7.736247666666667,6.639108666666666,7.664017,8.518174333333333,7.583263333333334,7.307303,7.077749000000001,8.425472000000001,7.110266,8.950896666666667,13.215268,13.012716333333335,4.821161,5.337049333333334,8.025398
ABHD3,2.8368943333333334,2.8679436666666667,3.2235023333333337,3.1582076666666663,2.8447013333333335,3.806888666666666,3.517718,3.9048383333333327,4.473445,3.8148603333333333,4.965289666666667,3.6191853333333337,2.3461173333333334,2.575644666666667,2.4044849999999998,2.0885096666666665,1.9934845,2.433251333333333,2.271113,3.2290666666666668,2.3190421665
ZNF197,6.685898000000001,6.746968666666667,5.158017999999999,5.429517,4.826908,3.378608666666667,5.893007,6.243068,3.9662139999999995,4.797908666666667,9.287225,5.890144333333333,5.407125000000001,4.144828666666666,5.393857999999999,5.205053666666667,4.294797,4.99506,3.703439,9.727543333333335,4.2654488335
E2F5,2.8773396666666664,2.448255,3.824056666666667,3.209970333333333,1.6107506666666669,2.086899333333333,3.1658406666666665,3.9216203333333333,2.3530196666666665,2.3122703333333336,3.790703333333333,2.772843333333333,2.598567,3.997432333333333,3.0604150000000003,3.4574236666666667,2.7606965,3.8440893333333332,1.750157,2.9892723333333335,2.9680295
FAM49A,6.538774,7.746153666666667,3.943417333333334,4.922068333333333,2.9288366666666668,3.283329,4.5627286666666675,4.803956333333333,3.1751663333333333,4.3846506666666665,10.746953666666668,14.653404666666669,4.392620333333333,2.964513,3.160168,2.524641,2.3022635,3.2811133333333333,26.444612,25.251082333333333,3.697754
MTMR12,4.686558333333333,4.263823333333334,4.348917,3.089059666666666,2.6891079999999996,2.8587409999999998,3.941288333333333,4.486954333333333,3.098837666666667,2.793517,4.777551,4.073037666666667,3.2793810000000003,4.714578666666667,4.666685333333334,5.491515,4.4376335000000005,4.703142,1.984405,4.3149299999999995,3.349248
DNAJC21,2.8578919999999997,3.009104333333333,3.7661573333333336,2.8697503333333336,3.1458713333333335,2.067598,2.6977469999999997,2.8332466666666662,1.9630963333333336,2.4099223333333337,2.9247483333333335,2.4625936666666663,2.1136266666666668,2.9069730000000003,2.825142666666667,3.2347273333333333,3.3106235,2.5567403333333334,1.171432,1.6459020000000002,2.0996875
ARSA,1.2937480000000001,1.5664406666666668,2.2137923333333336,1.7032166666666668,3.659926666666667,3.4215056666666666,2.8849983333333333,2.4299866666666667,2.262930666666666,2.2367623333333335,1.3995113333333336,1.3335873333333332,1.940879,3.0122436666666665,1.242953,2.128140666666667,3.299089,2.337950333333333,1.474012,1.767292,1.6219345
RAB4A,7.631751333333334,6.760215,6.259949666666667,6.161534333333333,6.589158666666666,5.929977,7.0943043333333335,7.692684333333333,7.25515,6.099448,7.709331,5.978269666666667,5.032501666666667,6.984805333333334,6.227871666666666,5.030038666666666,4.894497,5.907126666666667,4.112269,6.822278666666667,4.9417326665
SAT1,27.886158666666663,24.773542333333335,22.25346966666667,31.769411333333334,21.377753333333334,16.207215,32.647876000000004,46.74855733333334,45.993690333333326,45.830353333333335,51.80028866666667,33.705377666666664,55.00711033333334,37.50998333333333,40.07663733333333,32.57710133333333,21.4682305,30.402295666666664,24.382554,26.381883666666667,19.852806835
KIAA0141,5.422980333333332,4.978366,4.893499,4.831984,6.918033,6.857191666666666,6.081626333333333,5.458915,3.992907,4.765538333333333,4.359750666666667,3.150363,5.0039,6.272882666666667,5.435680666666666,6.195541333333334,7.22706,7.586036666666668,3.145927,4.0462913333333335,4.4431598335
POLR2D,11.799612666666667,10.371350666666666,10.458653666666667,8.676518666666666,7.542765,7.082447666666667,10.111770333333334,11.065056666666665,7.284957666666666,8.515237666666666,13.736557666666668,11.110774666666666,8.264172333333333,11.101715333333333,10.583001,14.685671,9.373219500000001,11.255273333333335,6.705198,11.498602999999997,8.936459335
B3GNT9,5.328930666666667,4.083357,7.566964333333334,7.486975000000001,14.007152,10.724725000000001,10.640671,7.3940893333333335,6.698628666666667,6.268631666666667,4.630652666666666,4.942561666666666,8.261141666666667,15.042934,9.234731333333334,11.559056666666669,18.217545,12.445544333333332,1.873243,2.171853666666667,6.0806765
CCK,0.3483286666666667,0.164686,0.09130666666666666,0.6522093333333333,3.6844536666666663,2.4412836666666666,1.2405913333333334,1.3892026666666668,3.533177333333333,6.553839333333333,1.2367586666666666,1.2791916666666667,0.7912276666666668,3.2546483333333334,1.245503,1.109688,2.2079605,6.0638456666666665,4.115779,2.5192056666666667,3.4157021665
CLGN,5.431946666666666,1.833964,2.0816326666666667,2.398332,2.679378666666667,2.017853666666667,3.7924073333333332,3.679983333333333,2.5067996666666663,2.4468653333333332,5.293548333333333,3.4014113333333333,3.987617,2.489964666666667,3.0444486666666664,2.3196969999999997,2.579801,3.5029886666666665,2.197346,5.632905,3.7154760000000002
PCDH8,1.9260003333333333,2.7460679999999997,1.5850366666666666,2.9702180000000005,3.2993093333333334,2.7660370000000003,1.2655533333333333,2.4110473333333338,2.635949,3.075905666666667,1.6454353333333334,1.9264693333333334,1.8492903333333335,1.1869846666666668,3.9759316666666664,7.590088000000001,3.868304,4.627217,1.745557,2.4019383333333333,1.9346373335
CAPZA1,35.214819,24.472367666666667,30.716290666666666,26.148197,27.88204566666667,21.460869333333335,28.647488,32.048627333333336,21.915650666666668,21.870856000000003,30.870665333333335,24.383892666666668,29.957795,43.85457866666667,34.06686233333333,29.469624999999997,30.5091985,31.009485666666667,18.166125,26.57017966666667,25.2324375
ATF1,4.787987666666667,3.613153333333333,5.3790016666666665,4.659399333333334,4.152774,5.0091236666666665,5.127247666666666,5.002862666666666,4.732232666666666,3.8066813333333336,4.784880333333334,4.898105999999999,4.480807333333334,6.387799333333334,5.040982666666667,4.800555666666667,4.06388,4.420357,2.564246,3.483311333333333,3.5298819999999997
ZFP1,8.918059666666666,8.486982,5.990310666666667,7.312009666666667,4.851800666666667,4.128175333333334,6.164965333333334,7.511555666666667,5.373090666666666,5.648966999999999,10.085662999999998,8.120374,7.242140666666667,4.615397333333333,6.404721333333332,4.278677666666666,3.7007715,4.9666413333333335,8.421134,10.027316,4.5233778335
OAT,30.682805000000002,24.278006333333334,24.692519333333333,22.408195333333335,21.186159666666665,21.12751533333333,23.53796966666667,31.147723666666668,23.011620000000004,18.104767666666664,25.359371333333332,21.387696000000002,29.374067,34.856102,41.609062333333334,26.17134066666667,30.8758615,25.473352000000002,11.418653,16.503977333333335,18.585052665
NDUFB5,40.85059533333334,31.53735233333333,35.727095999999996,43.75736033333334,50.959480000000006,56.17613466666666,48.485801333333335,55.15180833333333,57.17665933333333,36.65297433333333,39.15125166666667,37.745260333333334,50.508149333333336,53.676032666666664,42.480415,36.883130333333334,39.249334,50.395704,31.329366,37.63896166666667,33.632011835
MIS18BP1,3.972943666666666,1.8632363333333337,3.4809433333333337,1.9540903333333333,1.8515096666666666,1.2850476666666666,2.5312776666666665,1.9422056666666665,1.0294766666666666,1.9678486666666668,3.666036333333334,1.9820476666666664,2.7433226666666664,2.9857736666666668,2.8898386666666664,4.0849020000000005,3.5353380000000003,3.6349300000000007,1.749127,3.716721666666667,3.1297711665000003
